지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2)
90,속초,2017-02-01,0,-3.4,4.2,,4.8,1.8,35.1,8.9,
90,속초,2017-02-02,2.3,-5.2,6.6,,8.1,3.2,26.9,9.8,
90,속초,2017-02-03,4.1,-.3,9.3,,3.4,1.3,38.8,9.8,
90,속초,2017-02-04,6,-.7,10.6,,1.9,1.1,37.4,4.6,
90,속초,2017-02-05,4.9,2.8,7.5,0,4.1,1.8,57.5,1.4,
90,속초,2017-02-06,1.6,-.9,4.8,,4.3,1.6,45.5,9.3,
90,속초,2017-02-07,1.5,-2,4.7,,3.1,1.4,43.3,2.8,
90,속초,2017-02-08,2.6,-.9,6.3,,3.1,1.6,50,5.8,
90,속초,2017-02-09,-1.5,-5,3.1,,4.9,2.2,40.6,5.7,
90,속초,2017-02-10,-4.3,-8.2,-.3,,5.3,2,37.8,9.9,
90,속초,2017-02-11,-2.2,-7.6,1.8,,5.3,2.2,35.3,10,
90,속초,2017-02-12,.6,-4.1,5,,3.1,1.7,41.3,10.1,
90,속초,2017-02-13,2.4,-1.7,6.8,,4.8,2,33.5,9.9,
90,속초,2017-02-14,2.3,-.7,5.8,,4.3,1.7,50.9,9.2,
90,속초,2017-02-15,6.5,-2,12.8,,4,1.5,36.9,9.8,
90,속초,2017-02-16,11.2,5.1,14.7,,7.8,3.1,34.8,9.3,
90,속초,2017-02-17,6.4,.9,13.8,0,9.9,3.4,58.9,9.2,
90,속초,2017-02-18,1.5,-2.5,5.9,0,7.7,2.6,31.5,7.8,
90,속초,2017-02-19,4.5,-1.1,8.9,,5.3,1.8,47.3,2.7,
90,속초,2017-02-20,2.9,-2.2,9,0,11.4,3.6,53.1,8.7,
90,속초,2017-02-21,1.1,-4.3,6.2,,4.5,1.8,51.8,9.3,
90,속초,2017-02-22,3.5,.5,8.1,3.2,3.2,1.3,75.9,.1,
90,속초,2017-02-23,2.5,-1,6.3,,6.1,2.2,51.6,9.6,
90,속초,2017-02-24,1.7,-3.5,6.9,,6.2,2.1,36.8,10.4,
90,속초,2017-02-25,4.9,-.6,9.6,,5.8,2.1,37.4,9.9,
90,속초,2017-02-26,3.9,.5,7.7,,3.6,1.7,49.6,10.1,
90,속초,2017-02-27,5.1,-.3,10.1,0,4.5,2,58.1,8.3,
90,속초,2017-02-28,8.7,.4,14.3,,3.8,1.3,39.1,9.8,
90,속초,2017-03-01,8,4.5,11.5,.2,3.4,1.3,60.8,0,
90,속초,2017-03-02,3.2,.7,5.4,7.9,5.8,1.6,84.6,0,
90,속초,2017-03-03,7.2,-1.7,12.3,,4.5,2,38.6,9.8,
90,속초,2017-03-04,6.5,2.8,11.3,0,4.5,1.6,60.9,5.8,
90,속초,2017-03-05,6,.1,10.9,1.7,3.1,1.2,78.4,4.6,
90,속초,2017-03-06,2.1,-.7,6.3,6.5,8.1,3.2,59.6,8.1,
90,속초,2017-03-07,1.1,-2.4,6.2,,4.9,2.8,29.6,10.6,
90,속초,2017-03-08,2.2,-2.8,6.9,,5.3,2.3,38.6,10.6,
90,속초,2017-03-09,5.6,.8,10.6,0,6.1,3,36.3,9.3,
90,속초,2017-03-10,6.1,1.7,10.7,,6.4,2,38.4,10.9,
90,속초,2017-03-11,8.6,3.2,13.2,,4.7,2,40.6,10.8,
90,속초,2017-03-12,11.6,8.2,14.9,,5.6,1.5,39.4,.9,
90,속초,2017-03-13,6.4,2.3,10.2,,6.5,2.3,51.1,10.4,
90,속초,2017-03-14,3.2,.6,6.4,8.3,5.8,1.9,75.5,.8,
90,속초,2017-03-15,5,1,8.9,,3.9,1.9,55.3,9.6,
90,속초,2017-03-16,6.2,-.4,11.7,,3.4,1.5,65.4,10.5,
90,속초,2017-03-17,8,2.5,13.5,,3,1.4,47.9,11,
90,속초,2017-03-18,12.5,7.2,18.5,,4.8,1.4,34.9,6.4,
90,속초,2017-03-19,10.2,4.7,14.6,,3.4,1.6,49,10.6,
90,속초,2017-03-20,11.3,3.9,14.6,,3.2,1.2,49.5,3.7,
90,속초,2017-03-21,6.4,1.8,12.6,4.8,7.5,2.1,67.4,4.2,
90,속초,2017-03-22,8.2,2.7,12,,3.1,1.5,47.9,10.3,
90,속초,2017-03-23,6.9,2.9,10.1,.9,5.4,1.7,63.6,2.4,
90,속초,2017-03-24,6.5,2.8,9.9,,4.3,1.5,69.6,3,
90,속초,2017-03-25,6.2,2.8,11.1,4.7,6.8,1.8,81.8,2.8,
90,속초,2017-03-26,7,4.6,12,.6,3.3,1.1,77.9,3,
90,속초,2017-03-27,6.7,3.2,10.8,1.3,6.9,1.9,70.1,.1,
90,속초,2017-03-28,9,2.9,13.5,,4,1.6,51,10.2,
90,속초,2017-03-29,11.1,5.2,15.8,,5.8,2,44.6,11.1,
90,속초,2017-03-30,12.5,9,17.9,,5.9,2.8,52,8.3,
90,속초,2017-03-31,6.7,5.2,10.3,11.8,5.8,1.8,90,0,
90,속초,2017-04-01,5.9,4,8.8,11.2,7.1,1.5,88,.7,
90,속초,2017-04-02,10,2.6,14.1,.1,6,2.3,56.9,11,
90,속초,2017-04-03,17.3,11.4,23.5,,6,3.1,30.1,11.8,
90,속초,2017-04-04,15.9,7.4,20.9,,5.1,2.1,46.3,11.1,
90,속초,2017-04-05,13.8,9.7,17.9,4.5,5.4,1.4,60.6,0,
90,속초,2017-04-06,14.1,9.7,21.8,1.2,5.9,1.4,77.9,9.3,
90,속초,2017-04-07,13.6,9.5,16.3,,3.8,1.7,78.1,10.7,
90,속초,2017-04-08,14.7,10.7,20.5,0,3.2,1.2,82,7.9,
90,속초,2017-04-09,11.4,7.3,15.9,5.6,6.8,2.1,65.6,5.6,
90,속초,2017-04-10,10.9,6.7,15.2,,6,3.4,60.3,11.9,
90,속초,2017-04-11,10.9,7.5,15.4,0,4.4,1.9,79.8,7.1,
90,속초,2017-04-12,12.5,7.5,17,.2,6.8,2.3,45.6,11.7,
90,속초,2017-04-13,14.7,7.8,21.3,,6.6,2.3,34.1,11.8,
90,속초,2017-04-14,16.9,13.9,23.6,0,4.9,2.3,39.8,5.9,
90,속초,2017-04-15,20.8,15.3,25.9,,6.1,3,40.8,11.8,
90,속초,2017-04-16,22.4,16.7,28.1,,6.7,2.4,37.4,3.5,
90,속초,2017-04-17,13.2,10.8,21.9,17.1,7.9,2.8,78.5,0,
90,속초,2017-04-18,12.2,8.3,19.6,6.4,6.4,2.4,76.1,5.6,
90,속초,2017-04-19,13.4,9.5,21.3,,6.1,3.2,53.5,10.7,
90,속초,2017-04-20,15.6,11.1,19.4,,4.5,1.6,48.3,5,
90,속초,2017-04-21,13.1,10,16.8,.4,4.9,2.5,66,8.5,
90,속초,2017-04-22,12.7,8.4,17.2,,5.6,2.1,70.9,12.6,
90,속초,2017-04-23,17.4,9,22,,6.8,2.3,38,12.7,
90,속초,2017-04-24,16.7,11.9,20.7,,6.4,2,47,9.7,
90,속초,2017-04-25,15.9,14,19.9,,5.9,1.7,61.5,8.7,
90,속초,2017-04-26,14.2,8.9,18.1,,4.2,1.9,53.8,12.2,
90,속초,2017-04-27,14.1,6.9,18.1,,5.6,2.3,39.9,11.4,
90,속초,2017-04-28,17.6,12.8,24.4,,8.1,3.5,37.3,4.7,
90,속초,2017-04-29,19.2,9.5,27.1,.1,6.5,2.4,41.5,12.6,
90,속초,2017-04-30,21.6,14.4,30.8,,6.5,3.1,44.5,9,
93,북춘천,2017-02-01,-6.1,-13.1,2.6,,4.8,1.2,59.4,9.5,13.64
93,북춘천,2017-02-02,-5.8,-15.7,4.9,,3.6,1,60.6,9.6,14.2
93,북춘천,2017-02-03,-3.2,-11.5,6.3,,2,.6,76.4,8.8,12.87
93,북춘천,2017-02-04,-2.4,-9.4,1.9,,1.4,.4,81.9,1.1,4.9
93,북춘천,2017-02-05,1.1,-1.8,3.2,0,3.4,.8,77.8,0,3.48
93,북춘천,2017-02-06,-1.7,-5.9,3.3,,4.1,1.6,61.8,9.6,13.2
93,북춘천,2017-02-07,-4.1,-10.5,2.7,,2.7,.7,72.4,2.4,8.32
93,북춘천,2017-02-08,-2.6,-8.9,3,,3.3,.9,67.5,3.7,7.94
93,북춘천,2017-02-09,-5,-10.3,.3,,5.9,1.8,57.3,9,14
93,북춘천,2017-02-10,-7,-13,-1.3,,5.4,1.8,51.8,9.7,14.5
93,북춘천,2017-02-11,-6.4,-14.4,1.1,,5.1,1.2,58.1,10,14.75
93,북춘천,2017-02-12,-4.2,-12.2,5.7,,4.3,.8,61.6,10.1,15.2
93,북춘천,2017-02-13,-2.7,-10.8,6.4,,5.8,1,67.1,9.8,15.27
93,북춘천,2017-02-14,-1.7,-9.1,6.9,,4.6,1.1,60.9,10,15.71
93,북춘천,2017-02-15,-.3,-8.3,8.9,,4.4,1,59.6,8.9,13
93,북춘천,2017-02-16,4,-6.5,10.4,,5.5,1.2,66.5,6,9.59
93,북춘천,2017-02-17,4.1,-4.2,9.9,3,5.5,2.2,56.9,9.5,15.89
93,북춘천,2017-02-18,-2.4,-8.4,4.8,,5.9,1.9,51,9.9,15.29
93,북춘천,2017-02-19,-1,-6.9,4.4,3.5,4.2,1,78.3,.9,6.2
93,북춘천,2017-02-20,0,-5.1,3.1,1,6.3,2,61.3,8.9,14.7
93,북춘천,2017-02-21,-1.7,-8.9,6.9,,2.6,.9,58.8,10.2,16.2
93,북춘천,2017-02-22,.5,-1.8,2.4,3.5,2.6,.6,81.4,0,3.38
93,북춘천,2017-02-23,.8,-2.8,4.4,0,4.1,1.7,56.1,6.8,12.17
93,북춘천,2017-02-24,-1,-8.3,6.2,,6.5,1.8,59.8,10.1,17.1
93,북춘천,2017-02-25,.9,-6.3,8.2,,6.1,1.8,62.9,9.8,14.96
93,북춘천,2017-02-26,1.7,-5.3,9.5,,5.6,1.2,62.6,10.4,17.23
93,북춘천,2017-02-27,1.5,-6,11.5,,3,.9,59,10.6,17.37
93,북춘천,2017-02-28,2.8,-5.7,12.2,,4.6,1.1,58.3,9.6,15.73
93,북춘천,2017-03-01,4.1,-.8,9.7,.4,4.2,.6,67.1,0,5.95
93,북춘천,2017-03-02,2.7,-2.5,6.8,.5,5,1.4,76.5,1.2,5.63
93,북춘천,2017-03-03,1.5,-6.1,9.7,,5.1,1.6,65.1,10.2,16.44
93,북춘천,2017-03-04,3.2,-3.8,12.6,,3.1,.8,65.4,9.6,16.87
93,북춘천,2017-03-05,4.3,-3.7,12.1,0,5.5,1.4,67.8,6.7,12.57
93,북춘천,2017-03-06,1.5,-2.4,5.2,0,7,2.8,38.4,10.6,17.91
93,북춘천,2017-03-07,-.8,-4.8,4.2,,5.4,2.4,35.8,10.9,19.29
93,북춘천,2017-03-08,-.5,-8.3,5.9,0,6.1,2,55.8,7.5,14.66
93,북춘천,2017-03-09,2.9,-5.2,10.6,,6.4,2.6,48.8,8,13.61
93,북춘천,2017-03-10,3.2,-5.8,12.6,,5.9,1.4,45.6,11,18.93
93,북춘천,2017-03-11,5.1,-5.3,16.4,,3.8,.9,47,10.6,18.18
93,북춘천,2017-03-12,6.8,.1,13.7,0,4.2,1.2,59,1.2,7.74
93,북춘천,2017-03-13,6.5,-1.4,14.5,,4.7,1.7,51.1,10.7,19.01
93,북춘천,2017-03-14,3.3,-3.2,12.5,,6.3,1.6,56.6,9,16.67
93,북춘천,2017-03-15,3.1,-5.9,13,,3.5,1,49.8,11.2,19.99
93,북춘천,2017-03-16,4.3,-4.9,13.8,,4.5,1,48.1,11.1,18.64
93,북춘천,2017-03-17,5.9,-4.1,16.2,,4.1,1.1,47.8,10.9,19.4
93,북춘천,2017-03-18,8.2,2.4,16.9,,5,1.4,43.5,8.1,15.83
93,북춘천,2017-03-19,7.7,-2.5,19,,3.3,1,46.3,10.8,19.23
93,북춘천,2017-03-20,7.1,-1.3,15.3,,1.6,.6,51.8,2.5,8.72
93,북춘천,2017-03-21,4.5,-.6,11.2,0,5,1,70.9,3.7,8.89
93,북춘천,2017-03-22,5.8,-4.4,15.5,,4.3,1.3,51.5,8.8,19.7
93,북춘천,2017-03-23,6.8,-.9,14.9,,5.9,1.5,52.3,8.9,16.1
93,북춘천,2017-03-24,6.2,-2.4,14.2,,2.5,1,57.5,7.9,16.12
93,북춘천,2017-03-25,4.3,.3,7.8,2,2.3,.6,80.1,0,5.62
93,북춘천,2017-03-26,5.6,3.4,10.3,2.5,5.2,.9,82.5,1.2,8.45
93,북춘천,2017-03-27,4.3,.4,9.8,1,6,.9,85.6,.3,8.18
93,북춘천,2017-03-28,4.7,.6,9.8,,2.3,.8,81.4,2.1,8.53
93,북춘천,2017-03-29,5.7,-2,15.8,,5.1,1.2,65,7.9,18.34
93,북춘천,2017-03-30,8.9,-1.8,18.8,,3.3,1,55.9,9.8,18.24
93,북춘천,2017-03-31,7,5.6,10.6,11.5,3.1,.9,80,0,2.84
93,북춘천,2017-04-01,6.5,2.8,11.2,3,6,1.1,80.6,4.5,11.65
93,북춘천,2017-04-02,7,.7,16.4,,4.4,1.4,66.9,7.6,18.03
93,북춘천,2017-04-03,10,-.8,21.6,,5.7,1.3,53.3,11.5,21.47
93,북춘천,2017-04-04,11.7,.9,22.2,,6,1.5,52.6,11.4,19.37
93,북춘천,2017-04-05,10,6.9,13.9,21,2.8,.9,76.6,0,4.58
93,북춘천,2017-04-06,12.8,9.6,17.1,8,6.2,1.9,79,5.1,14.57
93,북춘천,2017-04-07,15.9,9.7,25.5,,3.2,.9,64.3,8.9,19.89
93,북춘천,2017-04-08,16.2,8.1,23.7,.1,4.3,1.2,59.6,8.4,18.67
93,북춘천,2017-04-09,13.7,9.7,16.9,1.5,6.8,2.7,54.1,6.6,17.41
93,북춘천,2017-04-10,14.1,3.9,23.2,,4.2,1.4,38.4,11.8,24.08
93,북춘천,2017-04-11,15,9.5,23,,6.1,2.1,39.6,8.6,18.87
93,북춘천,2017-04-12,11.4,4,17.6,,7.7,3.2,24.1,11.9,23.76
93,북춘천,2017-04-13,11.7,-.1,19.5,0,8,2.2,45.6,10.8,22.49
93,북춘천,2017-04-14,12.5,5.6,21,5.5,8.7,2.1,66.4,6.1,12.58
93,북춘천,2017-04-15,15.5,10.6,24.7,,5.5,1.4,65.1,6.3,15.92
93,북춘천,2017-04-16,17.6,8.4,26.3,,5.6,1.6,55.6,7.6,18.68
93,북춘천,2017-04-17,13.9,8.6,20.4,5.5,5.5,2.1,68.6,1.2,4.09
93,북춘천,2017-04-18,10.4,6.7,15.2,9,5.5,1.1,80.9,2.4,6.73
93,북춘천,2017-04-19,12.7,4.4,20.2,,6,2.6,49.8,12,24.44
93,북춘천,2017-04-20,12,7.4,18.5,.5,4.9,1.5,60.9,4.5,13.45
93,북춘천,2017-04-21,12.6,3.1,20.8,,5.2,1.6,56.9,11,21.52
93,북춘천,2017-04-22,13.4,4.7,22,,4.1,1.4,53.5,12.1,25.03
93,북춘천,2017-04-23,14,3.7,23,,6.9,2.3,45,12.3,25.42
93,북춘천,2017-04-24,13.8,3.2,23.2,,6.3,2,42.6,11.8,24.53
93,북춘천,2017-04-25,16.4,9.7,22.5,,6.9,2.6,44.3,5.6,16.83
93,북춘천,2017-04-26,14.8,7.9,21.1,,5.6,2.3,32.5,11.8,25.08
93,북춘천,2017-04-27,12.2,3,20.4,,7.7,2.4,42.1,11.8,22.53
93,북춘천,2017-04-28,14,4,23.6,,8.3,2.9,49,10.4,21.67
93,북춘천,2017-04-29,15.5,5.3,25.5,,7.5,2.4,47.4,12.3,24.83
93,북춘천,2017-04-30,18.5,7.2,29.1,,6,2.1,50.3,11,21.9
95,철원,2017-02-01,-6.8,-12.4,-.4,,4.4,1.4,54.6,9,
95,철원,2017-02-02,-6.7,-16.6,2.2,,4.3,1.3,58,9,
95,철원,2017-02-03,-3.3,-10.3,5,,3,.6,72.8,6.9,
95,철원,2017-02-04,-2.4,-8.9,1.8,,1.6,.4,82.6,1.8,
95,철원,2017-02-05,.4,-1.3,1.9,0,3.2,1.2,80.5,0,
95,철원,2017-02-06,-2.9,-7.5,2,,3.1,1.4,55.9,9.3,
95,철원,2017-02-07,-4.9,-10.8,1.3,,2.1,.7,66.1,1.9,
95,철원,2017-02-08,-3.5,-9.6,2,,3.6,1.1,57.6,5.1,
95,철원,2017-02-09,-6.6,-11,-2.5,,4.9,1.9,50.8,7.2,
95,철원,2017-02-10,-7.6,-11.1,-3.2,,5.2,2.2,39.4,9.4,
95,철원,2017-02-11,-7.4,-14.8,.1,,3.4,1,51.6,9.8,
95,철원,2017-02-12,-5.2,-13.1,3.6,,3.3,.9,56,9.8,
95,철원,2017-02-13,-4,-12.3,4.5,,3.9,1.1,62.9,8.7,
95,철원,2017-02-14,-2.6,-10.7,5.4,,4,1,54,9.9,
95,철원,2017-02-15,-.9,-9.8,7.2,,3.5,1.1,55.4,8,
95,철원,2017-02-16,2.9,-7.5,9,.5,4.2,1.6,67.3,2.5,
95,철원,2017-02-17,1,-5.6,8.2,3.7,4.1,2.2,55.8,7.8,
95,철원,2017-02-18,-3.8,-10.5,1.9,,5.2,1.5,52.6,9.9,
95,철원,2017-02-19,-.9,-8.5,3.9,3.5,6.3,1.9,71.4,0,
95,철원,2017-02-20,-2.5,-7.8,3.7,.5,5.2,2.3,58,9.8,
95,철원,2017-02-21,-3.2,-11.1,5.3,,2.4,.9,55.1,9.9,
95,철원,2017-02-22,-.2,-2.3,1.2,1.6,3,.8,81,0,
95,철원,2017-02-23,-1.5,-5.4,2.2,,5.5,1.8,55.8,8.9,
95,철원,2017-02-24,-2.4,-10.3,3.6,,5.1,1.5,58.1,9.5,
95,철원,2017-02-25,-.2,-8.2,6.6,,5.5,1.9,62.6,9.3,
95,철원,2017-02-26,.2,-6.4,7.9,,3.6,1,59.6,9.9,
95,철원,2017-02-27,.4,-7.6,9.6,,3.3,.9,54.3,10.2,
95,철원,2017-02-28,1.9,-6.8,10.6,,3.7,1,59.9,7.8,
95,철원,2017-03-01,2.9,-.7,8.5,2,3.8,.8,74.8,0,
95,철원,2017-03-02,.6,-4.4,5.5,.1,4.2,1.2,79.8,2.3,
95,철원,2017-03-03,.6,-7.5,8.2,,4.3,1.2,69.1,7.6,
95,철원,2017-03-04,3,-2.5,10.7,,3.5,.8,67.8,9.6,
95,철원,2017-03-05,2.6,-4.6,9.8,.7,3.9,1.3,75.8,6,
95,철원,2017-03-06,-.6,-3.3,3.2,0,6.8,2.5,42.1,10.2,
95,철원,2017-03-07,-2.1,-5.6,2.2,,4.8,2.5,32.9,10.5,
95,철원,2017-03-08,-2.1,-9.4,3.6,.8,5.4,1.9,61.1,6.3,
95,철원,2017-03-09,.2,-8.8,8.6,,6.1,1.9,57.8,6.6,
95,철원,2017-03-10,2,-7.1,10.9,,4.9,1.4,46.8,10.6,
95,철원,2017-03-11,4.5,-6,14.9,,3.4,1.2,43.8,10.3,
95,철원,2017-03-12,4.7,-1.3,10.6,.9,5.1,1.3,74.4,.1,
95,철원,2017-03-13,3.3,-3.8,11,,4.5,1.3,62.3,10.6,
95,철원,2017-03-14,2.6,-5,10.5,,4.9,1.5,53,9.7,
95,철원,2017-03-15,2.2,-6.5,11.6,,3.3,1.1,45.8,10.7,
95,철원,2017-03-16,3.8,-5.9,12.1,,3.4,1.1,45.3,10.7,
95,철원,2017-03-17,5.4,-4.9,15.3,,3.9,1.2,45.8,10.7,
95,철원,2017-03-18,7.3,.7,15.7,,5.2,1.6,37,9.2,
95,철원,2017-03-19,6.9,-3.1,17.4,,3.8,1.1,40.1,10.8,
95,철원,2017-03-20,6.6,-2.6,14.2,,3.2,.8,47.3,2.7,
95,철원,2017-03-21,3.6,-1.9,10.5,,5.6,1.5,62.1,5.8,
95,철원,2017-03-22,4.8,-5.2,13.1,,4.3,1.4,43.3,9.3,
95,철원,2017-03-23,5.5,-1.6,14.1,,3.9,1.1,40.5,9.2,
95,철원,2017-03-24,5.1,-2.8,13.1,,2.5,.9,47.9,7.5,
95,철원,2017-03-25,4.3,.6,8.5,1.8,3.6,.8,72,1.5,
95,철원,2017-03-26,4.3,.8,11.2,5.2,5.1,1.1,81.3,2.6,
95,철원,2017-03-27,3.2,-.7,8.7,.8,5.2,1.1,84.1,.4,
95,철원,2017-03-28,4.1,-2.5,11.8,,3.7,1.3,67.6,3.8,
95,철원,2017-03-29,5.4,-3,13.7,,3.5,1.1,59.4,10.7,
95,철원,2017-03-30,7.6,-2.1,16.7,,4.1,1.1,56,9.4,
95,철원,2017-03-31,5.9,4.1,9,9.2,5.9,2.6,81.5,.6,
95,철원,2017-04-01,6.7,1.4,12.4,0,7.8,1.8,66.3,7.2,
95,철원,2017-04-02,7,-2.4,16.1,,4.9,1.5,55.8,11.5,
95,철원,2017-04-03,9.4,-1.6,19.5,,5.1,1.8,47,11.7,
95,철원,2017-04-04,11.1,0,20.7,,4.1,1.6,46.9,11.2,
95,철원,2017-04-05,8.8,5.7,11.3,18.7,4.1,1.2,77.6,0,
95,철원,2017-04-06,11,9.1,13.1,7.8,4.7,2,89.6,.2,
95,철원,2017-04-07,14.7,9.2,23,,4.6,1.3,69.4,7.9,
95,철원,2017-04-08,13.9,7.9,20.2,.3,3.5,1.2,71.8,6.3,
95,철원,2017-04-09,13.5,8.4,18.4,.7,6.2,2.4,52.5,8.5,
95,철원,2017-04-10,13.4,3.5,21.7,,5.8,1.9,35,11.7,
95,철원,2017-04-11,13.5,7.9,20.6,,4.9,2.4,37,8.9,
95,철원,2017-04-12,9.6,1.4,16.3,,6.7,2.8,21.9,11.9,
95,철원,2017-04-13,10.4,-1,18.5,,4.8,2.1,46.8,9,
95,철원,2017-04-14,12.2,10.1,18.5,8.8,7.7,3.6,58.8,5,
95,철원,2017-04-15,14.4,7.6,22.9,,4.5,1.5,68.1,7.8,
95,철원,2017-04-16,16.4,7.4,24.4,,4.4,1.5,58,8.2,
95,철원,2017-04-17,11.9,7.1,18.8,11.7,6.2,2.7,73.1,.8,
95,철원,2017-04-18,9.7,5.5,15.1,15.6,4.9,1.7,80.3,2.2,
95,철원,2017-04-19,11.3,3.7,18.6,,5.5,2.5,47.6,11.7,
95,철원,2017-04-20,12.1,7.7,17.8,0,4.6,1.9,48.8,5.7,
95,철원,2017-04-21,11.5,2.7,19.5,,4.3,1.7,58.9,10.8,
95,철원,2017-04-22,12.9,3.8,21,,4.3,1.5,50.4,11.9,
95,철원,2017-04-23,12.2,3,20.9,,5,2,46.4,12.6,
95,철원,2017-04-24,12.5,1.6,21.2,,5.9,2.1,40.5,9.9,
95,철원,2017-04-25,15.3,10.3,20.4,0,5.4,2.4,46,4.5,
95,철원,2017-04-26,12.5,5.1,18.7,,6.5,2.4,38.3,12.1,
95,철원,2017-04-27,11.4,1.7,18.9,,6.9,2.4,45,11,
95,철원,2017-04-28,13.2,4,22.1,,5.5,2.3,52.1,6,
95,철원,2017-04-29,14.5,4.5,23.2,,7,2.1,45.1,12.4,
95,철원,2017-04-30,17.1,7.3,26.6,,4.1,1.9,51.4,9.5,
98,동두천,2017-02-01,-4.4,-8.7,2.6,,7.2,2.6,45.6,9.6,
98,동두천,2017-02-02,-3.6,-11.8,4.2,,4.6,1.2,51.5,9.6,
98,동두천,2017-02-03,-.5,-6.7,6.8,,4.3,1,67.1,8.7,
98,동두천,2017-02-04,-.5,-5.4,3,,2.1,.7,75.5,.7,
98,동두천,2017-02-05,.8,-2,2.9,1.2,4.3,1.8,74.8,0,
98,동두천,2017-02-06,-1.3,-5,4.5,,4.7,2.2,48.5,9.7,
98,동두천,2017-02-07,-2.6,-8.1,3.9,,2.8,1.1,49.4,2.6,
98,동두천,2017-02-08,-2.4,-7.7,3,,4.2,1.6,52.1,2.9,
98,동두천,2017-02-09,-4.7,-7.4,.2,,6.5,3.2,43.9,9.1,
98,동두천,2017-02-10,-6.2,-10,-.4,,6.1,3.3,39.9,9.7,
98,동두천,2017-02-11,-4.3,-10.1,2.2,,5.6,2.3,40.5,9.9,
98,동두천,2017-02-12,-2.6,-9.7,5.5,,4.5,1.5,50.3,9.9,
98,동두천,2017-02-13,-1.4,-8.7,6.8,,4.6,1.1,57.6,7.3,
98,동두천,2017-02-14,-.6,-7.1,8,,4.3,1.4,44.9,10,
98,동두천,2017-02-15,.6,-6.5,9,,4.1,1.1,51.3,8.3,
98,동두천,2017-02-16,4.3,-4.8,10.1,1.1,4.9,1.4,64,2.1,
98,동두천,2017-02-17,1.7,-5.4,8.3,4.8,6.6,3.6,51,9.7,
98,동두천,2017-02-18,-2.4,-8.8,4.4,,7,2.2,47,9.9,
98,동두천,2017-02-19,1.5,-5.9,5.9,4.2,5.2,2.4,63.6,.9,
98,동두천,2017-02-20,-1.1,-5.5,5,.9,7.1,3.6,51,9.9,
98,동두천,2017-02-21,-1.5,-9.2,6.9,,3.3,1.4,38.1,9.8,
98,동두천,2017-02-22,.5,-1.2,1.8,2.9,4.9,1.6,72.1,0,
98,동두천,2017-02-23,-.6,-4.3,4.6,,7.5,4.1,51.6,9.6,
98,동두천,2017-02-24,-1.1,-7.7,5.5,,6.7,1.7,51.5,9.9,
98,동두천,2017-02-25,1.1,-5.7,8.8,,7.8,1.9,59.9,10,
98,동두천,2017-02-26,2.4,-4.3,10.8,,5.1,1.5,52.4,10.1,
98,동두천,2017-02-27,2.8,-4.9,12.2,,4.1,1.4,44.1,10.2,
98,동두천,2017-02-28,3.9,-3.6,12.4,,5,1.3,48.4,7.8,
98,동두천,2017-03-01,4.3,1.2,11,2.3,5.8,1.4,62.4,0,
98,동두천,2017-03-02,2.2,-2.3,9,.3,6,2.5,60.4,6.1,
98,동두천,2017-03-03,2.4,-5.3,10.7,,5.1,1.7,56.6,8.9,
98,동두천,2017-03-04,4.5,-1.5,13.6,,4.3,1.1,59.5,9.1,
98,동두천,2017-03-05,4.1,-1.7,12,0,6,1.9,67.8,5.9,
98,동두천,2017-03-06,.5,-3.4,6.6,,8.6,3.8,37.6,10.6,
98,동두천,2017-03-07,-1.4,-4.9,4.5,,6.4,3.5,33,10.8,
98,동두천,2017-03-08,-.9,-7.3,5.8,.1,7.1,2.1,55.6,7.1,
98,동두천,2017-03-09,2.3,-5.4,11.7,0,8.3,2.8,46.5,9.3,
98,동두천,2017-03-10,4.1,-3.9,13.5,,5.6,1.7,35.1,10.8,
98,동두천,2017-03-11,5.9,-2.9,17.3,,5.2,1.3,41.6,10.1,
98,동두천,2017-03-12,7.1,1.6,13.3,0,5.8,1.8,57.5,1,
98,동두천,2017-03-13,6.6,.7,15,,3.5,1.8,46,10.2,
98,동두천,2017-03-14,5.9,0,14.1,,5.5,2.3,35.9,11,
98,동두천,2017-03-15,5.4,-3.1,14.7,,4.3,1.4,33.8,10.9,
98,동두천,2017-03-16,5.5,-2.3,15.1,,5.4,1.7,41.5,10.6,
98,동두천,2017-03-17,7,-2,17.9,,5.6,1.5,37.6,10.6,
98,동두천,2017-03-18,8.9,3.7,17.5,,6.7,2.1,29.6,9.2,
98,동두천,2017-03-19,9.1,0,21,,3.8,1.2,34.4,10.9,
98,동두천,2017-03-20,8.8,1.3,15.6,,4.1,1.2,40.5,.2,
98,동두천,2017-03-21,7.5,1.6,15.2,,4.7,1.7,44.6,10,
98,동두천,2017-03-22,7.1,-1.5,16.6,,6.5,1.9,35.3,10,
98,동두천,2017-03-23,8.3,1.6,17.2,,4.4,1.5,30.4,9.7,
98,동두천,2017-03-24,7.6,-.1,16.2,,4.7,1.4,38.4,8.2,
98,동두천,2017-03-25,7.1,3.2,12.1,0,4.2,1.5,53.4,.7,
98,동두천,2017-03-26,6.4,1.1,13.5,.4,5.9,1.6,59.6,4.7,
98,동두천,2017-03-27,5.9,1.7,12,.8,7.4,1.9,66.8,2.9,
