지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2)
90,속초,2020-02-26,2.7,.4,5.2,17.5,2.4,1.1,92.9,0,
90,속초,2020-02-27,2.9,0,7.6,2,2.9,1.2,81.6,4.4,
90,속초,2020-02-28,5.2,-.3,9.3,,3.2,1,69.6,0,
90,속초,2020-02-29,6.6,2.3,9.1,,5.6,1.9,64.6,7.9,
90,속초,2020-03-01,6.8,2.1,12.1,1.3,5.7,1.9,78.5,5.6,
90,속초,2020-03-02,4.4,1.4,7.1,.6,6.7,2.5,66.5,4.9,
90,속초,2020-03-03,6,-.6,10.5,0,6.6,2.4,74.3,6.8,
90,속초,2020-03-04,4.6,1.5,8.5,,7,3.4,39.4,10,
90,속초,2020-03-05,2.9,-1.8,7.3,,3.3,1.4,47,10.6,
90,속초,2020-03-06,5.2,-1,10.9,,4.7,1.7,43.5,10.7,
90,속초,2020-03-07,6,1.8,9.9,,3,1.6,65.4,4.6,
90,속초,2020-03-08,7.6,2.2,13.2,,5.5,2.1,76.8,10.2,
90,속초,2020-03-09,9.2,3,13.6,,3.7,1.2,75.6,7.2,
90,속초,2020-03-10,7.6,5,10.1,20.7,5.6,2.2,86.3,0,
90,속초,2020-03-11,6.3,2.2,10.5,,5.6,2.6,35,10.9,
90,속초,2020-03-12,10.8,4.1,17,,5.8,2.6,28.6,9.9,
90,속초,2020-03-13,6.8,.7,11.9,0,6.7,2.6,45.3,7.9,
90,속초,2020-03-14,5.6,-.6,11.7,0,5.4,2.3,33.1,10.5,
90,속초,2020-03-15,4.8,.5,9,3.4,8.1,4,47.5,6.5,
90,속초,2020-03-16,5.1,0,8.7,1.2,6.6,3.1,53,10.6,
90,속초,2020-03-17,8.6,4,11.8,0,8.2,3.6,49.5,9.7,
90,속초,2020-03-18,12.9,5.5,18.3,,3.8,1.8,36.3,11.1,
90,속초,2020-03-19,11.6,6.9,17.1,.3,8.7,4.6,35,7.9,
90,속초,2020-03-20,11.3,5.6,17.4,,6.6,3.2,25.4,10.9,
90,속초,2020-03-21,12.2,8.7,17.5,3.8,5.9,3.1,57.1,10.2,
90,속초,2020-03-22,9.5,4.9,13,,6.3,2.5,47.3,10.6,
90,속초,2020-03-23,8.5,3.9,12.9,,5.1,1.9,51.8,10.1,
90,속초,2020-03-24,8.3,3.2,13.3,,4.6,2.1,65.4,6.8,
90,속초,2020-03-25,9.3,4,13.7,,3.6,1.4,78.5,8.9,
90,속초,2020-03-26,13.2,6.8,19.3,,4.7,1.5,62.9,9.1,
90,속초,2020-03-27,8.1,4.1,14.1,6.7,5.8,1.9,90.3,0,
90,속초,2020-03-28,5.2,.3,7.9,,6.4,2.6,47.9,11.5,
90,속초,2020-03-29,6.6,.4,11.2,0,5.5,2.3,66,9,
90,속초,2020-03-30,8.4,2,14,,5.1,2,68.9,11.6,
90,속초,2020-03-31,10.6,4.4,15.8,,5.8,1.7,70.3,9.4,
90,속초,2020-04-01,9.1,3.3,13.9,.8,7.6,2.3,63.3,0,
90,속초,2020-04-02,12,2.6,18.4,,4.3,2.1,35.8,11.9,
90,속초,2020-04-03,15.4,8.4,20.8,,4.4,2,18.8,12,
90,속초,2020-04-04,8.4,4.6,13,,10.1,3.9,36.4,8.5,
90,속초,2020-04-05,6.6,.9,11.8,,3.4,1.6,35.1,12.1,
90,속초,2020-04-06,10.9,3.6,14.7,,4.2,1.9,39,11.6,
90,속초,2020-04-07,12.5,9,18.5,2.5,5.6,2.4,49.5,10,
90,속초,2020-04-08,7.4,3.4,10.7,.3,7.6,2.8,56.8,8,
90,속초,2020-04-09,7.9,3.3,11.3,,4.9,2.3,51,9.4,
90,속초,2020-04-10,8.4,3.2,13.8,,4,1.9,60.6,10,
90,속초,2020-04-11,10.1,4,15.4,,3.9,1.5,56.4,11.4,
90,속초,2020-04-12,9.5,7.2,11.8,0,7.5,4.6,70.9,1.7,
90,속초,2020-04-13,9.5,5,13.8,0,5.1,2.5,45.3,11.6,
90,속초,2020-04-14,16.5,7.5,23.7,,4.9,1.8,28,12.2,
90,속초,2020-04-15,13.5,8.1,20.3,0,4.3,2,52.3,9.9,
90,속초,2020-04-16,11.2,6.7,15,,5.5,2.8,67.3,8.7,
90,속초,2020-04-17,11.7,9.1,13.6,2,4.2,1.6,70.9,.9,
90,속초,2020-04-18,10.4,7.5,13.2,10.6,6.6,2.8,79.6,6.5,
90,속초,2020-04-19,9.7,6.4,13,18.1,5.5,2,82.5,0,
90,속초,2020-04-20,10.8,7.1,16.2,1.9,7.2,2.5,65.6,6.2,
90,속초,2020-04-21,8.7,5.1,14,,7.2,3.6,32.4,9.4,
90,속초,2020-04-22,7.8,4.5,12.1,,7.6,4.4,32.6,12.1,
90,속초,2020-04-23,9.1,5,14.9,,6.2,2.9,43.9,11.5,
90,속초,2020-04-24,12.8,6.5,18,,6.1,2.8,28.4,10.9,
90,속초,2020-04-25,15.7,11.2,22.7,0,6.5,2.8,40.4,8.1,
90,속초,2020-04-26,10.5,8.3,14,.3,5.3,2.6,67.3,6.7,
90,속초,2020-04-27,10.2,6.5,13.9,1.9,4.4,1.7,66.1,7.6,
90,속초,2020-04-28,17.6,8,23.2,,6.2,2.6,26.8,11.5,
90,속초,2020-04-29,16.8,11.3,22.1,,7.2,2.6,47.3,6.9,
90,속초,2020-04-30,19.2,12.4,24.5,,4.6,1.8,39.8,8.7,
93,북춘천,2020-02-01,-.1,-4.7,6.8,,4.6,.9,76.4,5.8,9.6
93,북춘천,2020-02-02,-.2,-5.4,5.6,0,4,1,71.3,4.5,7.75
93,북춘천,2020-02-03,-.7,-6.5,3.9,0,5.4,2.2,42.9,9.5,13.9
93,북춘천,2020-02-04,-2.8,-10.2,3.9,.5,6.1,1.7,64,7.5,11.94
93,북춘천,2020-02-05,-7.5,-12.5,-2.8,,4.4,1.9,39.8,9.7,14.97
93,북춘천,2020-02-06,-7.6,-14.8,.8,,2.8,.8,55.5,9.7,14.84
93,북춘천,2020-02-07,-3.8,-10.6,2.7,,3,.7,61.5,5.4,10.51
93,북춘천,2020-02-08,-1.4,-6.3,4.3,,4,1.2,61.6,9.7,14.24
93,북춘천,2020-02-09,-2.4,-10.2,4.5,,5.4,1.5,60.3,9.4,14.36
93,북춘천,2020-02-10,1.4,-5.6,9.9,,4.4,1.1,62.9,9.4,14.12
93,북춘천,2020-02-11,2,-6.9,13.3,,2.2,.7,59.5,9.3,14.84
93,북춘천,2020-02-12,4.4,.4,7.9,.2,1.9,.5,76.4,0,4.17
93,북춘천,2020-02-13,6.4,.4,12.8,,4.2,1.2,83.4,7.2,12.64
93,북춘천,2020-02-14,4.8,-.5,13.9,,2.5,.7,82.4,6.9,12.1
93,북춘천,2020-02-15,7.4,-1.2,15.5,.5,2.8,.8,77.3,5.8,10.18
93,북춘천,2020-02-16,.2,-4.4,6.9,11.2,6.8,3,81.4,2,5.43
93,북춘천,2020-02-17,-5.5,-7.3,-3.4,.1,5.2,2.4,66.5,4.8,10.69
93,북춘천,2020-02-18,-4.8,-10.4,1.8,,3.4,1.3,62.4,10.3,16.81
93,북춘천,2020-02-19,-1.8,-8.9,6,,2.1,.6,70.3,9.7,15.53
93,북춘천,2020-02-20,1.1,-5.7,10.4,,1.9,.6,76.6,9.3,14.39
93,북춘천,2020-02-21,3.3,-3,9.6,.8,1.7,.6,80.5,.7,7.52
93,북춘천,2020-02-22,3.4,-.4,6.2,2,8.6,2.7,66.1,4,8.07
93,북춘천,2020-02-23,1.1,-5.1,8.2,,5.4,1.8,54.6,10.3,17.35
93,북춘천,2020-02-24,4.4,-2.7,12.2,,3.3,.8,68.8,6.7,12.42
93,북춘천,2020-02-25,4.3,1,7.8,19.4,3.2,1.2,84.9,0,2.92
93,북춘천,2020-02-26,3.1,-2.1,8.2,0,3.9,.9,82.8,.7,7.61
93,북춘천,2020-02-27,3.8,-1.4,10,,3.2,.9,66.1,9.4,16.58
93,북춘천,2020-02-28,1.6,-2,3.4,.6,1.6,.5,92,0,3.75
93,북춘천,2020-02-29,5.1,.4,11.1,,2.6,.8,83.6,5.8,12.62
93,북춘천,2020-03-01,4.2,-2.3,10.1,1.2,5.3,.9,84.4,.2,7.49
93,북춘천,2020-03-02,3.2,-1.5,8,1.3,3.7,1.3,64.3,9,16.06
93,북춘천,2020-03-03,3.8,-4.4,10.6,,5.2,1.2,70.9,4.7,11.69
93,북춘천,2020-03-04,2.4,-1.1,6.1,0,6.6,3.3,57,5.8,13.17
93,북춘천,2020-03-05,.3,-5.5,8,,4.4,1.2,57.9,10.6,19.28
93,북춘천,2020-03-06,1.3,-6.6,9.7,,2.3,.6,61.8,10.5,17.27
93,북춘천,2020-03-07,3.5,-3.3,12.2,,2.6,.7,62.9,4,10.05
93,북춘천,2020-03-08,5.8,-3.9,17.4,,2.6,.9,60.5,10.7,19.45
93,북춘천,2020-03-09,8.5,-1.7,16.8,,1.7,.7,56.4,6.2,13.05
93,북춘천,2020-03-10,7.4,2.2,12.3,7,4.2,1.5,83.3,0,4.33
93,북춘천,2020-03-11,2.6,-3,8.6,,5.8,1.8,58.3,11,21.01
93,북춘천,2020-03-12,5.3,-4.4,12.6,,5.4,1.7,52.5,7.8,16.2
93,북춘천,2020-03-13,6.1,-2.5,11.7,,6.3,2.2,41,10,18.62
93,북춘천,2020-03-14,2.5,-6.1,10,,6.2,2.2,52.9,9.7,20.36
93,북춘천,2020-03-15,2.5,-2.3,8.9,0,7.2,2.5,57.3,6.9,16.86
93,북춘천,2020-03-16,2.7,-5.4,9.8,,6.3,2.5,51.8,11.1,22.74
93,북춘천,2020-03-17,2.3,-1.1,5.8,2.2,1.9,.7,89.3,0,3.13
93,북춘천,2020-03-18,6.3,1.1,16.7,,4.5,1.3,71,6.5,15.53
93,북춘천,2020-03-19,5.9,-.4,12.1,.1,9.6,3.8,55.3,2.5,8.43
93,북춘천,2020-03-20,7.4,-.7,14.9,,7.9,2.7,40.4,10.6,20.95
93,북춘천,2020-03-21,11.2,2.3,18.9,0,3.9,1.1,56.4,5.2,14.22
93,북춘천,2020-03-22,10.5,3.4,17.8,,4.7,1.8,43.6,11.3,23.07
93,북춘천,2020-03-23,8.2,-1.3,17.6,,5,1.4,43,11.2,22.09
93,북춘천,2020-03-24,8.4,-1.3,18.1,,3,1,47,11.3,22.55
93,북춘천,2020-03-25,10.3,-.4,20.2,,3.6,1.1,48.4,9.5,19.33
93,북춘천,2020-03-26,13.3,1.7,21,0,2.8,.7,55,6.5,15.14
93,북춘천,2020-03-27,12.2,7.7,16.3,1.9,4.4,1.3,81.3,1.8,6.47
93,북춘천,2020-03-28,6.6,-.2,13.7,,3.9,1.4,39.6,11.1,21.7
93,북춘천,2020-03-29,6.6,-3.4,15.7,,3.4,1,46.3,11.5,24.31
93,북춘천,2020-03-30,8.4,-1,18,,3,.8,45.9,11.4,23.64
93,북춘천,2020-03-31,10.7,-.6,19.9,,3.7,1,42.9,9.9,21.63
93,북춘천,2020-04-01,8.7,2,17.2,.5,7.2,2.2,63.9,4.3,14.74
93,북춘천,2020-04-02,7,-.5,17.6,,5.2,1.4,60.9,8.3,20.27
93,북춘천,2020-04-03,9.1,-2.3,19.2,,6.2,2.1,43.3,11.4,23.83
93,북춘천,2020-04-04,8.3,2.5,14.9,,6.5,2.3,39.1,8.6,17.94
93,북춘천,2020-04-05,5.9,-4.5,15.1,,5.5,1.4,32.1,11.7,25.26
93,북춘천,2020-04-06,8.4,-2.3,18.7,,5.2,1.4,42.5,11.1,24.25
93,북춘천,2020-04-07,9.8,.6,19.4,,6,1.7,47.3,9.8,20.39
93,북춘천,2020-04-08,7.4,-.3,14.7,,5.8,1.7,39.3,11.7,25.41
93,북춘천,2020-04-09,7.8,-2,15.6,,5.6,1.6,44.9,10.5,23.98
93,북춘천,2020-04-10,9.4,2.2,16.2,,3.4,1.2,48.5,8.7,21
93,북춘천,2020-04-11,9.1,1.1,16.7,,4.4,1.2,53.1,8.1,17.66
93,북춘천,2020-04-12,6.6,.6,11.3,1.2,4.2,1.9,69.1,3.3,10.78
93,북춘천,2020-04-13,9.4,.1,18.3,,5.4,2,38.9,12,25.53
93,북춘천,2020-04-14,10.9,-.9,23.1,,6.4,1.8,41.1,11.6,24.75
93,북춘천,2020-04-15,12.9,1.6,23,,4,1.2,42.4,11.2,22.03
93,북춘천,2020-04-16,14.2,4.3,23,,4.1,1.3,46.6,11.1,23.42
93,북춘천,2020-04-17,9.8,6.3,12,10.2,3.5,1.1,88.1,.6,3.67
93,북춘천,2020-04-18,12.7,6.6,19.8,.1,2.9,1.2,67.8,8.9,22.34
93,북춘천,2020-04-19,11,7.3,15.5,4.9,4.3,1.4,77.3,0,7.46
93,북춘천,2020-04-20,9.3,4.6,12.9,.1,6.4,1.9,78.8,1,7.25
93,북춘천,2020-04-21,6.9,3.5,11.5,,9.5,4.1,42.9,7.8,20.33
93,북춘천,2020-04-22,6.3,3.5,9.4,0,7.1,4,38.9,8.1,20.64
93,북춘천,2020-04-23,7,-.5,14.4,,7.3,2.8,47.3,10.4,24.4
93,북춘천,2020-04-24,8.6,-1,15.9,,8.5,3,51,11.7,25.01
93,북춘천,2020-04-25,11.6,4,19.7,,7.6,2.4,55.5,4.2,14.37
93,북춘천,2020-04-26,10.6,2.6,18.8,,4.8,1.6,50.6,8.7,23.58
93,북춘천,2020-04-27,10.1,2.1,18.3,,6.1,1.6,51,10.7,23.48
93,북춘천,2020-04-28,12.4,1.2,21.9,,7.2,2.4,45.6,11.9,26.27
93,북춘천,2020-04-29,13.7,5.4,22.8,,6,1.9,52.3,10.4,22
93,북춘천,2020-04-30,15.3,3.3,24.6,,6.9,2,58.4,9.8,23.84
95,철원,2020-02-01,-1.1,-5.7,5.3,,3,.7,88.9,4.9,6.21
95,철원,2020-02-02,-1.5,-7,4.5,,3.5,.9,74.8,6.3,6.86
95,철원,2020-02-03,-1.8,-7.2,2.2,,4.2,1.6,48.9,8.6,13.28
95,철원,2020-02-04,-4.4,-10.7,2.7,1,4,1.5,72,5.7,7.88
95,철원,2020-02-05,-11.7,-17.2,-6.2,,2.9,1,68.5,8.6,6
95,철원,2020-02-06,-10.1,-17.7,-1.6,,1.9,.7,69.9,8.6,14.67
95,철원,2020-02-07,-4,-12.4,1.2,,3.3,1.1,69.5,5.7,9.25
95,철원,2020-02-08,-2,-6.7,3.2,,3.5,1.2,62.9,8.6,12.76
95,철원,2020-02-09,-3.1,-11.1,2.7,,3.4,1.5,71.3,8.8,14.85
95,철원,2020-02-10,.7,-6.2,8.3,,2.8,.8,74.8,8.8,13.5
95,철원,2020-02-11,2.2,-6.7,12.7,,2.8,.6,67.1,8.8,14.72
95,철원,2020-02-12,5.3,-.2,10.8,3.6,1.5,.4,76.6,.9,4.21
95,철원,2020-02-13,5.6,3.2,9.6,,2.5,.8,97.6,5.8,8.53
95,철원,2020-02-14,7,2.1,14.9,,2.2,.7,85.1,8.1,13.02
95,철원,2020-02-15,6.9,.4,15.8,1.8,5.1,1.5,84.3,5.4,9.27
95,철원,2020-02-16,-1.8,-5.7,4.1,14.1,3.2,1.6,95.3,1.9,3.18
95,철원,2020-02-17,-7,-8.1,-5.4,.6,3.9,1.9,79.8,3.5,6.4
95,철원,2020-02-18,-6.4,-12.9,-.7,,2.6,.9,77.4,9.4,17.25
95,철원,2020-02-19,-2.1,-9.4,5.4,,2.2,.6,82.8,9,15.1
95,철원,2020-02-20,1,-4.8,9.4,,2,.6,86.5,9.3,13.68
95,철원,2020-02-21,3.8,-2.5,9.2,5.3,3.4,1,86,1.5,5.88
95,철원,2020-02-22,3,-.8,6.3,4.7,5.9,2.8,71.4,5.4,8.81
95,철원,2020-02-23,.6,-5.8,6.7,,4,1.3,65.9,9.7,17.17
95,철원,2020-02-24,4.4,-1.4,9.8,,2.7,.8,83.9,5,8.07
95,철원,2020-02-25,4.4,2.7,8.8,11.9,6.6,3.4,92.1,2.2,4.26
95,철원,2020-02-26,3.1,-1,8.7,.6,3.8,1.3,91.9,3.5,6.73
95,철원,2020-02-27,3.2,-2.6,10.3,,2.2,.7,75.1,9.7,18.2
95,철원,2020-02-28,1.7,-1.5,4.8,2.9,2.5,.6,97.4,0,3.43
95,철원,2020-02-29,4.5,0,10.9,.3,2,.7,85.6,6.5,12.11
95,철원,2020-03-01,3.9,-2.3,10.2,3.8,3.3,.9,88.8,3.9,7.57
95,철원,2020-03-02,1.7,-2.2,6.1,,2.7,1.2,79.6,7.4,12.3
95,철원,2020-03-03,3.5,-4,10.5,,4.3,1.3,74,9.4,14.02
95,철원,2020-03-04,1.3,-1.5,4.1,0,5.1,2.5,69.5,5.6,9.21
95,철원,2020-03-05,-.2,-6.4,6.6,,3.1,1.1,64.9,10.1,19.54
95,철원,2020-03-06,.9,-6.8,8.9,,2.2,.7,63.8,10,17.35
95,철원,2020-03-07,3.3,-4.1,13.2,,3.2,.7,67.8,6.1,12.18
95,철원,2020-03-08,5.8,-3.9,16.1,,2.9,.9,65.3,10.1,19.06
95,철원,2020-03-09,7.8,-2.6,15.5,,3.5,.9,64.1,7.9,12.36
95,철원,2020-03-10,6.1,2.6,9.8,9.3,3.9,1.9,91.3,0,3.1
95,철원,2020-03-11,2.6,-2.1,7.9,,4.3,1.9,52.5,10.4,20.54
95,철원,2020-03-12,4.7,-3.9,11.7,0,4.1,1.8,64.5,7,10.84
95,철원,2020-03-13,3.3,-3.5,7.6,.3,5,1.6,54.6,10.4,17
95,철원,2020-03-14,1.8,-7.2,8.3,0,5,1.8,65.5,9.1,18.68
95,철원,2020-03-15,1.5,-3.8,7.4,0,6.1,2,70,7.5,13.6
95,철원,2020-03-16,1.1,-7.9,8.5,,3.8,1.5,64.3,10.5,22.04
95,철원,2020-03-17,3.7,-.8,8.8,.4,3.2,1.3,93.8,2.3,5.38
95,철원,2020-03-18,5.5,-4,16.2,,3.8,1,65.1,10.3,20.37
95,철원,2020-03-19,8.6,2.6,11.9,0,7.5,3.9,50,4.5,8.07
95,철원,2020-03-20,7.5,-1.2,14.2,,5.4,2.1,40.3,10.7,20.32
95,철원,2020-03-21,11.7,5.5,18,2.3,2.9,1.4,64.1,7,15.73
95,철원,2020-03-22,8.4,1.7,16.1,,4.8,1.7,57.1,10.9,22.85
95,철원,2020-03-23,7.4,-2,16.1,,5.2,1.3,50.9,10.9,21.62
95,철원,2020-03-24,8.7,-2.5,17.5,,2.6,1,47.4,11,22.46
95,철원,2020-03-25,9.3,-.6,19.4,,3,1,54.1,9.7,18.39
95,철원,2020-03-26,12.5,.9,19.9,0,2.9,.8,57.4,6.6,12.72
95,철원,2020-03-27,10.3,2.9,15.6,.8,5,1.3,83.1,5.7,8.68
95,철원,2020-03-28,4.3,-2.8,12.6,,3.4,1.1,40.1,11.4,21.88
95,철원,2020-03-29,6.2,-4.8,15.3,,3.1,1,41.5,11.5,23.95
95,철원,2020-03-30,7.7,-2.4,17,,2.8,.9,46.8,11.4,23.45
95,철원,2020-03-31,9.6,-1.4,18.7,,3.2,1,47.9,9.4,21.21
95,철원,2020-04-01,8.2,1.4,18.3,0,7.7,2,63.9,7,16.62
95,철원,2020-04-02,7,-2.4,16.3,,5.1,1.5,58.6,11.4,22.95
95,철원,2020-04-03,8.1,-2.8,17.2,,4.7,1.8,50.9,11.5,23.53
95,철원,2020-04-04,7.8,-.6,13.7,,5.2,2.1,39.1,10,21.03
95,철원,2020-04-05,5,-5.2,14.4,,2.7,1,37.5,11.7,24.68
95,철원,2020-04-06,7.7,-3.2,17,,4,1.4,43.5,11.2,23.55
95,철원,2020-04-07,8.5,-1,17.2,,4.1,1.5,61.1,10.6,19.45
95,철원,2020-04-08,6.5,-2.2,14,,4.5,1.5,46.1,11.7,24.8
95,철원,2020-04-09,7,-2.7,14.9,,3.3,1,48.4,11.4,25.1
95,철원,2020-04-10,8.2,1.1,14.9,,2.6,.8,55.9,7.9,17.21
95,철원,2020-04-11,8.5,0,16,,3.5,1.2,60.5,11,19.48
95,철원,2020-04-12,7,1.4,11.4,1.5,7.2,3,74.4,6.5,10.8
95,철원,2020-04-13,8.5,-1.2,18.4,,7.4,2,49,12.1,24.86
95,철원,2020-04-14,10.7,-1,21.1,,4,1.4,40.1,11.9,24.39
95,철원,2020-04-15,11.8,1,21.8,,4.5,1.3,49.3,11.1,21.38
95,철원,2020-04-16,14.1,5,22.7,,5.6,2.2,49.6,11,22.8
95,철원,2020-04-17,9.6,6,12.1,12,3.9,1.1,90.3,.6,3.01
95,철원,2020-04-18,12.6,5.1,19.5,.1,3.4,1.1,75.3,11.8,26.2
95,철원,2020-04-19,10.9,7.7,16.5,4.6,3.9,1.4,85.4,1.9,6.86
95,철원,2020-04-20,8.9,5.8,11.7,0,4.9,2.1,87.3,1.8,6.17
95,철원,2020-04-21,6.2,3.2,10.3,,6.1,3,46.4,9.9,20.11
95,철원,2020-04-22,5.2,2.8,8.4,,6,2.8,47.1,10.2,20.03
95,철원,2020-04-23,7.2,-.1,13.4,,4.9,2.2,45.3,11,23.22
95,철원,2020-04-24,8.5,-1.5,15.2,,5.9,2.6,57.3,11.7,24.45
95,철원,2020-04-25,11.4,4.9,16.8,2.7,5.9,2.6,66.5,6.8,12.81
95,철원,2020-04-26,10,1.7,17.3,0,5,1.5,60.4,10.6,23.22
95,철원,2020-04-27,10,2,17.2,,3.9,1.1,57.8,11.7,22.46
95,철원,2020-04-28,11.9,1.3,19.8,,5.3,2.1,53.1,12.4,26.18
95,철원,2020-04-29,12.9,4.6,21.4,,4.1,1.5,60.6,10.6,21.94
95,철원,2020-04-30,14.4,2.9,22.8,,4.9,1.6,69.9,9.8,21.04
98,동두천,2020-02-01,.9,-3.5,7.3,,3.6,1,79.9,4.4,
98,동두천,2020-02-02,0,-5,5.2,,4.7,1.1,64.6,5,
98,동두천,2020-02-03,-1.2,-4.6,3.9,,5.5,2.2,47.5,9.4,
98,동두천,2020-02-04,-3.6,-8.9,4.8,1.6,5.9,2,69.4,5.8,
98,동두천,2020-02-05,-9.6,-12.9,-4.4,,4.3,2,50.5,9.8,
98,동두천,2020-02-06,-7.9,-14.9,.1,,2.6,1.1,57.6,9.7,
98,동두천,2020-02-07,-3.1,-9.7,2.4,,3.2,1,63,5,
98,동두천,2020-02-08,-.6,-4.2,5.1,,6.1,2.2,56.6,9.3,
98,동두천,2020-02-09,-2,-8.9,4.7,,4.6,1.4,66.3,9.2,
98,동두천,2020-02-10,2.1,-4,10,,3.6,.9,65.5,9.5,
98,동두천,2020-02-11,4.7,-4,14.7,,3.2,.9,53.4,9.5,
98,동두천,2020-02-12,6.1,2.9,9.7,3.9,1.7,.6,82.1,0,
98,동두천,2020-02-13,6.3,4.5,10.8,,3.3,1.2,92.5,3.7,
98,동두천,2020-02-14,8.3,4.4,15.8,,2,.9,77.6,8.6,
98,동두천,2020-02-15,8,1.6,17.5,1.6,3.8,1.2,79.4,5.2,
98,동두천,2020-02-16,-1.9,-6,6,11,5.6,3,91.1,1.2,
98,동두천,2020-02-17,-6.6,-8.7,-3.9,.1,4.8,2.7,76.8,3.1,
98,동두천,2020-02-18,-5.1,-11.7,1.8,,3.4,1.1,65.3,9.8,
98,동두천,2020-02-19,-.9,-7.5,7.2,,2.4,1,74.8,9.3,
98,동두천,2020-02-20,2.7,-3,11.1,,2.8,1,79.5,8.4,
98,동두천,2020-02-21,5.1,-1.2,10.3,6.7,3.7,1.4,81.3,0,
98,동두천,2020-02-22,2.9,-1.3,7.5,3.6,8.2,3.8,73.5,4.4,
98,동두천,2020-02-23,1.3,-4.9,8.9,,4.9,1.5,64.1,9.9,
98,동두천,2020-02-24,5.7,-.5,12.1,,3.1,1,73,6.4,
98,동두천,2020-02-25,5.4,3.4,9.8,22.9,3.3,1.4,87.3,2,
98,동두천,2020-02-26,4.4,0,10.9,0,3.1,1.1,79.8,2.9,
98,동두천,2020-02-27,4.6,-1.3,12.3,,3.1,1.2,68.4,9.8,
98,동두천,2020-02-28,2.6,.8,5.5,3.4,5.3,.7,91.4,0,
98,동두천,2020-02-29,5.8,1.9,12.5,,2.8,1,75.9,8.1,
98,동두천,2020-03-01,4.4,-1.2,10.2,1.5,3.8,1.4,85,.8,
98,동두천,2020-03-02,2.5,-1,8.1,,3.5,1.4,71.4,9.3,
98,동두천,2020-03-03,3.7,-3.1,13.1,,5,1.9,71.6,7.2,
98,동두천,2020-03-04,1.6,-2.1,7.1,,8.1,3.2,66.6,5.7,
98,동두천,2020-03-05,.7,-4.5,8.1,,4.4,1.6,57.5,10.3,
98,동두천,2020-03-06,2.1,-5.4,10.5,,2.5,.8,57,10.2,
98,동두천,2020-03-07,5,-1.7,14.9,,3.8,1,54.5,6.1,
98,동두천,2020-03-08,7.4,-1.7,18,,3.7,1.2,58.6,10.3,
98,동두천,2020-03-09,9.4,.3,16.5,,2.4,1.1,52.3,4.6,
98,동두천,2020-03-10,5.7,2,10.1,14,5.9,1.9,90.4,0,
98,동두천,2020-03-11,3.3,-1.9,9.3,,5.7,2.6,54.8,10.5,
98,동두천,2020-03-12,6,-2,12.8,0,6.4,2.2,61.3,5.6,
98,동두천,2020-03-13,4.4,-1.3,9.9,.2,5.6,2.6,43.3,9.9,
98,동두천,2020-03-14,3.1,-4.9,10.4,,6.7,2.4,58.4,10.4,
98,동두천,2020-03-15,2.9,-.9,10.5,,8.9,3.1,59.5,7,
98,동두천,2020-03-16,2.4,-4,10.6,,6.5,2.2,56.6,10.9,
