지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2)
90,속초,2023-04-11,17.6,12.5,23.2,4.5,11.3,6,41.6,7.8,
90,속초,2023-04-12,13.6,9.2,18.1,,8.2,3.6,13.5,11.3,
90,속초,2023-04-13,17.5,10.6,23.3,,6,2.8,18.1,9.6,
90,속초,2023-04-14,12.1,7.6,17.5,0,4.2,1.6,59.1,.3,
90,속초,2023-04-15,7.5,6.5,10,1.8,7.4,2.7,83.5,1.9,
90,속초,2023-04-16,7.9,6.7,10.9,2.4,3.9,1.3,83.5,.3,
90,속초,2023-04-17,10,4,14.1,.3,5.2,1.6,81,6.5,
90,속초,2023-04-18,10.6,8.7,15.1,12,4.7,1.5,88,5.9,
90,속초,2023-04-19,11,8.7,16.8,,4.5,1.6,88.3,4.8,
90,속초,2023-04-20,19.3,8.2,26.9,,5.9,2.5,56.6,6.7,
90,속초,2023-04-21,12.1,6.9,15.5,,6.2,2,49.5,6.6,
90,속초,2023-04-22,10.6,5.2,15.5,,4.6,2.3,57.9,6.7,
90,속초,2023-04-23,11.1,7.1,14.4,,5.3,2.3,73.8,9.2,
90,속초,2023-04-24,10.9,6.9,13.8,3.2,4.6,2.1,77.9,5.3,
90,속초,2023-04-25,10.3,6.3,14.9,.9,3.4,1.2,77.1,0,
90,속초,2023-04-26,10.7,6.7,16.2,1,5.1,1.7,63.5,7.2,
90,속초,2023-04-27,12.9,5.4,19.3,,4.8,1.8,65.1,12.5,
90,속초,2023-04-28,17,10.1,22.9,,4.4,1.6,48.3,10.7,
90,속초,2023-04-29,13.2,10.6,17.9,2.9,5.4,1.8,80,1.9,
90,속초,2023-04-30,15.6,11.7,20.4,0,6.4,2.8,40.3,12.8,
93,북춘천,2023-02-01,-1.7,-6.9,5.4,,5.9,1.9,64.9,9,12.87
93,북춘천,2023-02-02,-5.3,-10.8,1.4,,1.6,.7,69.3,9.3,10.92
93,북춘천,2023-02-03,-3.5,-8.5,3.4,,3.7,.9,60.1,8.6,12.88
93,북춘천,2023-02-04,-4.5,-11.7,4.3,,5.1,.8,66.6,9.6,14.35
93,북춘천,2023-02-05,-3.2,-10.8,5.6,,3.5,.8,76.5,9.3,13.46
93,북춘천,2023-02-06,-2.1,-7.6,5.7,,1.5,.4,83,7.4,9.53
93,북춘천,2023-02-07,-1.3,-7.2,7.3,,1.8,.5,82.6,8.5,9.97
93,북춘천,2023-02-08,-1.1,-7,7.8,,2.3,.7,71.4,8.6,13.31
93,북춘천,2023-02-09,.6,-8,8.4,,3.6,.9,65.6,9,13.39
93,북춘천,2023-02-10,1.3,-3.5,7,1.1,2.3,.7,88.3,3.4,7.94
93,북춘천,2023-02-11,-1.5,-5.3,5.5,,1.4,.5,90.3,4,7.07
93,북춘천,2023-02-12,1.3,-5.3,7,,3.4,.7,82.8,2.6,6.83
93,북춘천,2023-02-13,4.6,-.5,7.3,0,3.6,1.4,69.4,1.6,5.37
93,북춘천,2023-02-14,-.4,-5.1,4.9,,3.9,1.5,67.6,6.5,10.16
93,북춘천,2023-02-15,.1,-5,6.6,,2.2,.9,63.5,9.1,14.36
93,북춘천,2023-02-16,-.9,-4.7,4.2,0,4.1,1,79.5,2.4,6.89
93,북춘천,2023-02-17,-.1,-6.1,7.6,,1.7,.5,75.1,8.8,13.79
93,북춘천,2023-02-18,.8,-2.6,3.2,,1.1,.3,81.6,0,2.07
93,북춘천,2023-02-19,2.2,-3.9,7.8,0,5.7,1.9,59.1,6.9,13.15
93,북춘천,2023-02-20,-1.7,-6.4,3.2,,5.9,2,43.9,10.1,17.36
93,북춘천,2023-02-21,-3.2,-9.7,3.7,,2.3,.8,52.4,10.3,17.76
93,북춘천,2023-02-22,-1,-9.5,7.7,,4.2,1,54.1,9.9,17.21
93,북춘천,2023-02-23,1.2,-5.4,9.1,,3.4,.9,62.6,9.9,15.5
93,북춘천,2023-02-24,1.4,-4.7,9,,6.2,1.3,59.5,10,17.01
93,북춘천,2023-02-25,-.5,-7.4,6.3,,4.4,1.4,54,10.4,17.76
93,북춘천,2023-02-26,-.4,-8.2,9.2,,2.1,.7,54.4,10.5,18.36
93,북춘천,2023-02-27,1.7,-7.4,12.8,,4.6,1.2,57.4,10.5,18.66
93,북춘천,2023-02-28,2.4,-6.1,10.4,,5.8,1.8,64.6,10,17.84
93,북춘천,2023-03-01,4.1,.4,9.4,,6.1,1.5,56.4,3.9,7.13
93,북춘천,2023-03-02,1,-5.5,7.1,,4.1,1.8,35.4,10.7,18.76
93,북춘천,2023-03-03,1.6,-6.9,10.7,,4.6,1.2,66.6,10.4,17.26
93,북춘천,2023-03-04,3.9,-4.1,13.6,,2,.8,72.1,9.5,16.68
93,북춘천,2023-03-05,4.9,-3.7,15.6,,4,.8,67.1,10.1,16.29
93,북춘천,2023-03-06,5.3,-4.5,16.3,,5,1.3,55.6,10.2,18.29
93,북춘천,2023-03-07,7.8,-2.2,18.2,,3.6,.9,64.8,9.9,16.48
93,북춘천,2023-03-08,7.9,.5,14.1,.1,5,1,83.5,2.9,6.01
93,북춘천,2023-03-09,8.9,3.5,15.7,2.2,5.2,1.4,85.4,5.6,11
93,북춘천,2023-03-10,9.3,-.3,21.3,,2.5,.6,70.9,9.6,16.96
93,북춘천,2023-03-11,11.8,2.2,22.7,,4.9,1.1,58.6,9.1,15.68
93,북춘천,2023-03-12,4.2,-.2,8.3,6.1,6.3,2.1,73.9,.7,2.42
93,북춘천,2023-03-13,1.7,-4.2,7.9,,6.6,2.1,35.5,9.5,19.51
93,북춘천,2023-03-14,6,-1.9,15.8,,5.7,1.4,50.8,10.6,19.46
93,북춘천,2023-03-15,7.1,-1.6,16.3,,6.4,2,68.9,1.8,5.88
93,북춘천,2023-03-16,3.1,-3.6,10.2,,4.9,1.4,41.9,9,17.41
93,북춘천,2023-03-17,4.9,-4.1,13.2,,2.2,.7,44.4,9.6,16.95
93,북춘천,2023-03-18,6.3,-2.9,16.1,,5.4,1.3,48.8,11.1,19.66
93,북춘천,2023-03-19,6,-3,16.6,,4.8,1.1,57.9,11.1,20.81
93,북춘천,2023-03-20,7.2,-2.6,17.7,,4.9,1.3,52.9,10.8,19.54
93,북춘천,2023-03-21,9.8,-1,21.6,,2.2,.8,49.1,11,20.58
93,북춘천,2023-03-22,14.2,1.5,25,,3.5,1,55,10.1,19.92
93,북춘천,2023-03-23,15.7,7.6,23.2,0,4.8,1.2,60.8,4.7,11.04
93,북춘천,2023-03-24,10.6,4.5,16.1,,4.8,1.9,67,6.4,12.47
93,북춘천,2023-03-25,11.8,7.3,17.6,,3.4,1.2,62.6,6.8,16.61
93,북춘천,2023-03-26,10,1.9,16.6,,7.2,1.9,37.9,11.1,22.31
93,북춘천,2023-03-27,5.7,-3.3,14.5,,4.4,1.1,43.1,11.3,22.38
93,북춘천,2023-03-28,6.7,-2.3,16.2,,5.3,1.4,55.5,11.3,19.89
93,북춘천,2023-03-29,9.5,-1.2,20.2,,5,1.4,50.3,10.8,20.5
93,북춘천,2023-03-30,11.2,.2,23.2,,5.5,1.4,42.8,11.6,23.13
93,북춘천,2023-03-31,12.6,1.6,24,,3.9,1.1,46.8,11.4,22.09
93,북춘천,2023-04-01,15.2,3.4,25.1,,5.7,1.4,44.3,11,21.37
93,북춘천,2023-04-02,15.5,5.7,23.7,,4.1,1.7,36.9,11.7,23.17
93,북춘천,2023-04-03,15.3,3.5,25.7,,4,1.2,42.1,11.4,22.64
93,북춘천,2023-04-04,15.7,8.7,22.1,2.1,4.9,1.2,46.6,3.4,11.95
93,북춘천,2023-04-05,12.3,9.8,14.4,40.6,6.3,1.4,97.3,0,2.69
93,북춘천,2023-04-06,9.3,8.1,10.9,1.2,4.2,1.5,96,0,3.25
93,북춘천,2023-04-07,8.1,2.1,15.9,0,6.1,2.1,68.3,6.5,15.81
93,북춘천,2023-04-08,6.8,-2.2,15,,7.4,2,52.8,11.9,25.19
93,북춘천,2023-04-09,8.5,-1.4,19.2,,7.1,2,57.8,11.7,25.21
93,북춘천,2023-04-10,11,.6,20.8,,6.8,1.9,53.9,11.5,23.36
93,북춘천,2023-04-11,11.7,6.4,15.7,5.8,6.2,1.8,81.3,0,2.19
93,북춘천,2023-04-12,9,1.6,16.5,,7.2,2.3,44.4,11.4,24.41
93,북춘천,2023-04-13,10.2,.1,18.6,,6.1,1.6,48.3,10.7,19.87
93,북춘천,2023-04-14,13.7,9.1,21.6,0,3.3,.9,54.3,5.2,12.04
93,북춘천,2023-04-15,10.4,6.9,14.4,3.9,2.4,.7,88.4,2.6,7.68
93,북춘천,2023-04-16,8.9,4.2,14.9,1.8,10.1,1.5,83.8,4.3,12.95
93,북춘천,2023-04-17,10,2.9,15.4,,1.9,.8,76.6,3.2,11.5
93,북춘천,2023-04-18,11.3,8.7,15.1,7.8,2.2,.8,93.9,2.1,7.93
93,북춘천,2023-04-19,17.5,9.5,27.8,,3.3,1,66,11.3,26.63
93,북춘천,2023-04-20,17.2,12.2,21.6,0,6.2,2.1,85,4.9,14.27
93,북춘천,2023-04-21,15.7,10,21.6,,4.8,2.2,51.1,10.9,24.69
93,북춘천,2023-04-22,13.2,7,19.7,,5.4,1.6,40.8,7.8,20.02
93,북춘천,2023-04-23,13.2,4,21.7,,3.5,1.1,50.1,8.9,19.95
93,북춘천,2023-04-24,14.5,9.1,20.7,,4.6,1.5,50.9,10.7,21.86
93,북춘천,2023-04-25,8.7,5.7,11,1.1,3,.9,88,.2,6.59
93,북춘천,2023-04-26,9.6,4.7,14,.9,6.4,1.8,77.1,5.5,16.14
93,북춘천,2023-04-27,11,1.4,21.3,,4.8,1.3,65.5,9.8,25.1
93,북춘천,2023-04-28,14.7,4.1,22.1,0,6.2,1.7,60.8,10.1,24.12
93,북춘천,2023-04-29,13.3,10.3,15.6,30.5,6,2.2,89,.5,3.39
93,북춘천,2023-04-30,12.4,5.5,17,0,6.2,2.5,67.4,9,17.41
95,철원,2023-02-01,-1.2,-6.5,4.5,,4.3,1.3,71,6.5,11.14
95,철원,2023-02-02,-6,-11.3,.3,,1.7,.6,68.4,8.1,10.6
95,철원,2023-02-03,-4.2,-9,2,,2.4,.8,57.8,8.5,12.93
95,철원,2023-02-04,-4.6,-11.9,3.3,,3.4,.9,66.8,8,12.57
95,철원,2023-02-05,-2.9,-11.4,5.2,,3.3,.8,76,8.4,11.86
95,철원,2023-02-06,-1.3,-7.1,6.3,,2,.5,83.6,6.3,9.56
95,철원,2023-02-07,-.3,-6.8,7.8,,3.7,.6,78.5,8,10.4
95,철원,2023-02-08,-1.1,-6.9,6.9,,2.9,.7,66.3,8.7,13.47
95,철원,2023-02-09,.2,-8.2,8.3,,4.1,1.5,62.5,7.8,12.39
95,철원,2023-02-10,.8,-3.3,5.3,0,2.1,.5,89,2.6,5.96
95,철원,2023-02-11,-1.1,-6.1,6.2,,1.6,.5,85.1,7.4,8.85
95,철원,2023-02-12,.6,-5.8,6.1,,5,1.3,81.5,1.4,5.88
95,철원,2023-02-13,2.8,-2.3,6.7,,4.2,2.6,76.9,3,6.86
95,철원,2023-02-14,-1,-5.3,4.9,,4.5,1.5,66,8.4,14.48
95,철원,2023-02-15,0,-4,6.2,,3.5,1.7,57.4,8.6,13.81
95,철원,2023-02-16,-1.1,-4.8,4.1,0,4.3,.9,76.5,4.1,7.61
95,철원,2023-02-17,-.6,-7,7,,2,.6,74.3,8.4,12.67
95,철원,2023-02-18,1.4,-3,4.9,,1.1,.3,77.3,0,2.59
95,철원,2023-02-19,1.8,-2.5,4.9,0,5,2,55.3,7.1,13.57
95,철원,2023-02-20,-2.4,-7.2,1.8,,4.8,1.8,43.9,9.6,16.62
95,철원,2023-02-21,-4.3,-11,3,,3,.8,56.1,9.7,17.2
95,철원,2023-02-22,-1.9,-10.4,6.3,,2.9,.9,57.1,9.3,16.02
95,철원,2023-02-23,1.5,-6,8.4,,3,1,63.6,9.5,14.77
95,철원,2023-02-24,.9,-4.7,7.2,,4.3,1.1,61.6,9.4,16.2
95,철원,2023-02-25,-2,-8.2,5.1,,3.6,.8,55.5,9.7,17.26
95,철원,2023-02-26,-1.1,-8.9,8.3,,2.3,.6,56.8,9.7,17.53
95,철원,2023-02-27,1.5,-7.5,10.9,,3.4,.9,56.6,9.7,18.01
95,철원,2023-02-28,1.2,-6.7,7.7,,3.5,1.1,72.9,5.2,10.5
95,철원,2023-03-01,3.5,-.1,8.8,,5.4,1.7,55.3,5.3,9.85
95,철원,2023-03-02,.4,-5.9,5.7,,3.1,1.3,35.8,10,17.98
95,철원,2023-03-03,.7,-6.4,9,,3.3,1,71,6.5,13.31
95,철원,2023-03-04,4.3,-2.3,13.9,,1.6,.6,72.6,8.7,14.75
95,철원,2023-03-05,5.1,-3.6,14.7,,2.9,1,59.4,9.8,16.03
95,철원,2023-03-06,4.5,-4.8,15.3,,3.1,1,51.6,10,17.1
95,철원,2023-03-07,7.8,-2,17.1,0,3.1,1,66.9,7.1,14.39
95,철원,2023-03-08,7.9,.7,14.7,.5,4.5,1.3,80.9,2.4,7.28
95,철원,2023-03-09,7.7,1.7,12.1,2.8,2.5,1,92.6,4.1,6.55
95,철원,2023-03-10,8.9,.3,20.2,,3.5,.9,70.8,8.4,16.18
95,철원,2023-03-11,11.4,1.5,22.2,,3.4,1.2,54.9,8.5,16.03
95,철원,2023-03-12,3.6,-1.1,8.2,9.2,5.7,1.9,71.6,1.3,3.1
95,철원,2023-03-13,1.1,-3.9,6.1,,4.3,1.6,36.3,9,19.36
95,철원,2023-03-14,5.7,-.8,14,,4.2,1.3,53,10.1,17.7
95,철원,2023-03-15,5.6,-1.4,11.7,,3.8,1.7,73,.1,1.72
95,철원,2023-03-16,1.8,-4.7,9.1,,4.8,1.2,47.6,9.8,18.25
95,철원,2023-03-17,3.9,-4.4,13.1,,3.3,.6,47.8,9.1,16.5
95,철원,2023-03-18,5.1,-3.4,14,,3.9,1,51.8,9.8,18.89
95,철원,2023-03-19,5.5,-4,15.2,,2.9,1,58.5,10.6,20.46
95,철원,2023-03-20,6.5,-2.7,15.9,,3.3,1,52.9,10.6,19.71
95,철원,2023-03-21,9.3,-1.8,21.6,,2,.7,48.1,10.6,20.53
95,철원,2023-03-22,13,.9,23.4,0,3,.8,54.5,4.5,14.39
95,철원,2023-03-23,14.5,7.5,23,0,4.4,1.5,66.6,7.1,15.64
95,철원,2023-03-24,9.2,2.8,17.7,,5.4,2.3,60.9,10,17.48
95,철원,2023-03-25,10,1.6,17.1,,4.4,1.3,65.1,8.4,15.72
95,철원,2023-03-26,7.2,-.3,14,,4.6,1.6,43.6,11,22.52
95,철원,2023-03-27,4.6,-4.3,13.2,,3.4,1.2,45.9,11.2,21.76
95,철원,2023-03-28,6.2,-3.1,14.5,,3.8,1,52.9,10.4,17.37
95,철원,2023-03-29,9,-1.9,18.6,,3.8,1.2,47.6,11,20.67
95,철원,2023-03-30,11,-.4,20.5,,4.1,1.4,40.1,11.3,22.68
95,철원,2023-03-31,12.2,1.1,23.7,,3.5,.8,48.4,11.2,21.84
95,철원,2023-04-01,14.1,2.7,24.2,,2.6,.7,48.8,10.6,20.2
95,철원,2023-04-02,15.3,6.7,23.6,,3.8,1.3,36,11.5,23.15
95,철원,2023-04-03,14.8,2.6,24.7,,3.3,.9,40.5,11.2,22.29
95,철원,2023-04-04,15.3,8.6,22.1,2.7,4.9,1.2,44.9,4,11.28
95,철원,2023-04-05,11.3,7.9,14.2,39.3,4.2,1.8,97,0,2.47
95,철원,2023-04-06,8.5,7.7,9.5,1.5,3.2,1.7,96.5,0,2.18
95,철원,2023-04-07,7.1,2,14,.5,6.2,1.9,66.9,9.4,19.29
95,철원,2023-04-08,6.6,-1.5,13.9,,4.8,2,52.6,11.9,24.9
95,철원,2023-04-09,8.3,-1.6,17.6,,4.6,1.6,57.5,11.7,24.98
95,철원,2023-04-10,11.3,.7,18.8,,5,1.7,48.3,9.7,21.9
95,철원,2023-04-11,12.4,7.4,14.9,8.8,5.4,2.9,69.6,0,1.82
95,철원,2023-04-12,8.5,.5,14.7,,5.6,2.1,44.6,11,23.85
95,철원,2023-04-13,10.1,.5,17.8,0,4.1,1.4,45.3,10.1,19.9
95,철원,2023-04-14,12,7.8,18.5,2.2,3.1,1,75.5,4.5,10.14
95,철원,2023-04-15,11.6,9.5,15.3,4.6,3.3,1.1,87.8,2.2,6.19
95,철원,2023-04-16,8.5,4.2,15.5,6.3,6,1.2,81.4,4.8,13.89
95,철원,2023-04-17,9.5,1.2,15.4,.2,3,.8,73.9,5.3,14.05
95,철원,2023-04-18,11.8,8.4,18.7,3,3.6,1.3,88,6.5,14.82
95,철원,2023-04-19,16.8,8,27,,4.1,1.2,67,11.3,26.79
95,철원,2023-04-20,15.2,11.5,16.8,0,3.8,1.5,92.5,.5,3.52
95,철원,2023-04-21,15.6,10.6,20.8,,4.9,2.3,40.3,11.8,24.95
95,철원,2023-04-22,13.3,7.2,20.3,,4.5,2,31.6,7.7,19.09
95,철원,2023-04-23,13.8,3.6,21.4,,3.7,1.3,38.9,8.7,22.57
95,철원,2023-04-24,14.4,9.2,20.3,,4.8,2.1,48,8.5,21.37
95,철원,2023-04-25,8.3,5.1,11,2.9,2.7,.8,86.1,.7,5.63
95,철원,2023-04-26,9.7,6.2,13.9,.3,4.5,1.9,70.1,8,18.12
95,철원,2023-04-27,10.7,1.7,19.7,,2.9,1.1,63,11.8,25.79
95,철원,2023-04-28,13.2,3,20.4,.5,3.9,1.3,63.3,10,23.35
95,철원,2023-04-29,12,9.1,14.9,24.7,5.5,2.1,88.8,1.9,5.76
95,철원,2023-04-30,11.8,6.6,16.7,0,5.3,2.5,66.4,8.6,18.78
98,동두천,2023-02-01,0,-3.6,5,,5.2,1.5,66.4,7.9,11.92
98,동두천,2023-02-02,-3.6,-8.2,1.5,,1.5,.4,51.6,8,10.8
98,동두천,2023-02-03,-3,-6.4,4.1,,3,.9,47.4,8.7,13.01
98,동두천,2023-02-04,-2.5,-8.9,5.4,,4.3,.8,55.8,8.6,13.14
98,동두천,2023-02-05,-.7,-7.4,7.4,,4.4,.7,73.9,7.6,11.82
98,동두천,2023-02-06,.5,-4.9,8.1,,1.6,.3,77.9,7,9.49
98,동두천,2023-02-07,1.3,-4.5,9.4,,2,.5,74,7.8,10.49
98,동두천,2023-02-08,.9,-4.5,8.4,,4.1,.9,57.9,9.2,14.57
98,동두천,2023-02-09,2.3,-5.7,9.9,,4,.9,50.5,7.9,12.03
98,동두천,2023-02-10,2,-1.3,5.9,.4,3.4,.6,86.1,2.4,6.08
98,동두천,2023-02-11,.3,-4.7,7.5,,1.5,.3,79.9,5.4,9.14
98,동두천,2023-02-12,1.5,-4.5,7.2,,2.5,.6,77.1,1.2,6.97
98,동두천,2023-02-13,3.9,.4,8.5,,3,.9,72.8,1.5,6.77
98,동두천,2023-02-14,.6,-3.6,6.5,,3.5,1.3,52.6,9.4,14.74
98,동두천,2023-02-15,1,-4,7.9,,2.2,.6,52.9,8,13.06
98,동두천,2023-02-16,.3,-3,5,0,5.3,1.5,69.1,2.9,7.63
98,동두천,2023-02-17,1.2,-4.7,9.9,,2.1,.3,70.8,8.1,13.24
98,동두천,2023-02-18,2.7,-1.2,5.9,,1,.1,71.4,0,2.16
98,동두천,2023-02-19,2.7,-1.7,7.8,.1,6.8,2.1,52.8,7.3,14.76
98,동두천,2023-02-20,-1.4,-4.7,4.6,,5.7,2,43.6,9.7,17.07
98,동두천,2023-02-21,-2.3,-8,4.6,,2,.6,41.3,9.7,17.16
98,동두천,2023-02-22,-.7,-8.2,8.5,,4,.9,52.4,9.3,16.03
98,동두천,2023-02-23,1.9,-4.1,10.2,,4.1,.8,63.6,9.5,15.04
98,동두천,2023-02-24,2.2,-2.3,9.5,,6.3,1.4,54.6,9.3,16.33
98,동두천,2023-02-25,-.1,-5,6.7,,5.7,1.2,41.3,9.6,17.54
98,동두천,2023-02-26,.9,-6.6,10,,2.9,.5,43.8,9.6,17.74
98,동두천,2023-02-27,2.5,-5.2,12.9,,4.4,.8,52.6,9.6,17.62
98,동두천,2023-02-28,2.4,-4.5,8.8,,4.4,1.2,65.1,1.8,8.26
98,동두천,2023-03-01,4.9,1.2,10.8,,6.6,2,51.5,4,10.06
98,동두천,2023-03-02,1.6,-2.2,8.3,,5,2.3,31.8,9.8,18.59
98,동두천,2023-03-03,2.3,-4.7,9.1,,4.4,.9,66.6,5.8,11.39
98,동두천,2023-03-04,6,.1,15.2,,3.2,.8,70.4,9.4,15.15
98,동두천,2023-03-05,6.2,-1.3,16.6,,4,1,53.4,9.9,16.78
98,동두천,2023-03-06,6.4,-2.2,16.8,,5.1,1,41.3,9.9,17.53
98,동두천,2023-03-07,9.8,2.5,19.7,,3.9,1,64.6,6.6,13.86
98,동두천,2023-03-08,8.9,3.6,14.7,3.5,6.9,1.6,82.5,1.6,3.76
98,동두천,2023-03-09,8.6,4.4,12.4,2.5,3.2,1.3,91.9,2.6,6.1
98,동두천,2023-03-10,11.3,2.5,22.4,,3.3,.8,67,7.9,15.55
98,동두천,2023-03-11,13.4,5.3,23.4,,5.7,1.3,51.5,7.7,15.07
98,동두천,2023-03-12,4.5,-1.3,11.5,8.4,7.9,2.9,72.4,2.3,4.69
98,동두천,2023-03-13,1.6,-4,8.2,,5.7,2.2,38.9,9.1,19.56
98,동두천,2023-03-14,7.8,.6,15.8,,7.2,2,44.9,9.8,16.62
98,동두천,2023-03-15,7.5,2.1,12.5,,6.3,2.3,70.4,0,2.21
98,동두천,2023-03-16,3.7,-2.5,10.8,,4.9,1.4,36.5,9.2,17.45
98,동두천,2023-03-17,6.3,-2.5,14.5,,2,.6,29.6,8.9,16.33
98,동두천,2023-03-18,7.5,.6,16.4,,5.5,1.4,41.4,10.3,19.15
