지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2)
90,속초,2016-04-18,11.9,6.6,19.9,11.4,7.5,3.5,55.6,9.2,
90,속초,2016-04-19,10.9,6.5,15.6,,5.5,2.4,73.6,11.6,
90,속초,2016-04-20,14.7,8.2,21,0,4.3,1.5,54.5,2,
90,속초,2016-04-21,11.4,9.3,15.2,9.9,4.7,1.4,97.5,0,
90,속초,2016-04-22,20.3,9,29.3,,5.8,2.3,43.9,11.1,
90,속초,2016-04-23,16.3,11.7,19.8,,3.9,2,28.8,10.3,
90,속초,2016-04-24,12.7,6.8,17.7,,3.4,1.4,47.4,12.2,
90,속초,2016-04-25,15.9,6.1,23.8,,6.6,2.3,51.1,11.9,
90,속초,2016-04-26,12.2,9,19.3,,8,4.1,70.9,7.4,
90,속초,2016-04-27,9.2,8.5,10.3,,4.6,2.5,81.9,0,
90,속초,2016-04-28,9.3,6.4,13.8,,4.4,1.9,81.9,9.7,
90,속초,2016-04-29,12.7,5.2,19.1,,4.5,1.7,70.3,11.9,
90,속초,2016-04-30,17.2,11,23,0,7.7,2.9,62.4,6,
95,철원,2016-02-01,-8.8,-15.1,-1.4,,3,.8,40.6,8.9,
95,철원,2016-02-02,-9.2,-17,-.2,,2.9,.7,44.8,9,
95,철원,2016-02-03,-6.7,-16.9,2.5,,3.1,.8,50.9,8.8,
95,철원,2016-02-04,-3.4,-10.3,3.9,,4.3,1.2,47,8,
95,철원,2016-02-05,-6,-14.1,2.1,,4.5,1.1,40.5,8.5,
95,철원,2016-02-06,-6.5,-13.8,1.7,,3.1,.7,45.4,9.2,
95,철원,2016-02-07,-6.8,-16.1,2.2,,4.1,1,43.4,9.3,
95,철원,2016-02-08,-1.7,-11.7,5,0,6.1,2.1,62.9,.7,
95,철원,2016-02-09,-1.5,-8.1,5.4,,4.9,1.8,46,9.5,
95,철원,2016-02-10,-1.9,-12.2,9.4,,2.8,.7,43,9.6,
95,철원,2016-02-11,3.1,-9.3,14.6,0,1.7,.4,40.3,5.9,
95,철원,2016-02-12,5.8,2.8,8.3,17.8,2.5,.6,95.9,0,
95,철원,2016-02-13,8,4.1,13.8,32.2,7.5,1.5,94.4,.5,
95,철원,2016-02-14,-2.2,-6.7,4.2,1.4,6.8,3.1,80.9,.1,
95,철원,2016-02-15,-6.7,-10.8,-3.4,,5.2,2.2,46.1,9.8,
95,철원,2016-02-16,-4.4,-9.3,-.7,.5,4.5,1.8,67.3,3.1,
95,철원,2016-02-17,-3.1,-12.2,4,,4.7,1.7,59.1,10,
95,철원,2016-02-18,3.3,-1.8,6.5,0,5.6,3.4,60.5,4.5,
95,철원,2016-02-19,1.4,-1.8,4.4,,4.3,1.6,57.4,.4,
95,철원,2016-02-20,-.3,-5,5.7,,5.7,2.1,48,9,
95,철원,2016-02-21,-2.3,-8.3,2.8,,4.6,2,39.6,9.7,
95,철원,2016-02-22,-.7,-5.4,3.9,0,4.1,1.2,45.4,3.7,
95,철원,2016-02-23,-.2,-5.3,3.8,0,6,2.3,49.8,9.2,
95,철원,2016-02-24,-4,-9.8,1.8,,4.4,1.6,47.6,9.9,
95,철원,2016-02-25,-3,-10.9,4.4,0,6.8,1.9,60.5,5.2,
95,철원,2016-02-26,-1,-7.9,4.9,,5.1,1.6,41.1,10.1,
95,철원,2016-02-27,1,-3.9,7.5,,4.6,1.1,46.3,8.6,
95,철원,2016-02-28,-1.5,-4.7,3.2,2.2,6.9,1,76.5,1.7,
95,철원,2016-02-29,-5.1,-11,-1,,5.1,2,46.3,3.2,
95,철원,2016-03-01,-4.7,-13.4,1.1,,6.1,1.9,51.6,9.7,
95,철원,2016-03-02,1.8,-4.5,6,,5.4,2.5,71.1,.3,
95,철원,2016-03-03,5.5,.7,11.6,,4.3,1.7,67.1,3.9,
95,철원,2016-03-04,8.8,.8,18.6,,4.9,1.2,58.4,9.7,
95,철원,2016-03-05,8.1,3.5,12.1,44.7,4.4,1.4,90.8,0,
95,철원,2016-03-06,6.3,.3,11.7,,4.5,1.5,58.1,8.8,
95,철원,2016-03-07,4.9,.2,11.4,,3.4,1.1,57.1,0,
95,철원,2016-03-08,1.3,-2.9,6.4,,4.4,1.8,47.8,6,
95,철원,2016-03-09,-.5,-4.9,5.2,,4.5,1.7,45.4,10.2,
95,철원,2016-03-10,-2.1,-7.9,2.6,,4.8,1.8,40.9,10.6,
95,철원,2016-03-11,-2,-8.7,3.8,,4.5,1.3,43.5,10.7,
95,철원,2016-03-12,-.7,-7.1,4.6,0,5.3,1.5,75.8,2.8,
95,철원,2016-03-13,1.6,.3,4,.5,3.3,1,86.8,.1,
95,철원,2016-03-14,2.4,-3,8.5,,3.2,1,69.4,6.5,
95,철원,2016-03-15,3.8,-5.7,11.7,,3.9,1.3,48,9.2,
95,철원,2016-03-16,5.3,-1.4,13.7,,5,1.5,46.9,9.9,
95,철원,2016-03-17,6.5,-3.8,15,,3.2,1.1,46.1,8.1,
95,철원,2016-03-18,9.1,1,17.8,,4,1.1,63.6,7.7,
95,철원,2016-03-19,8.2,.6,17.5,,3.4,1.2,61.5,10.2,
95,철원,2016-03-20,7.2,-.5,15.4,,5.3,1.2,60.6,8.5,
95,철원,2016-03-21,7.8,-1.1,16.1,,4.7,1.6,55.6,10.7,
95,철원,2016-03-22,6.5,-2.4,13.9,,4.7,1.8,57,7.4,
95,철원,2016-03-23,5.9,-.8,11.9,,5.1,2.3,47.9,8.1,
95,철원,2016-03-24,4,-3.6,11.4,,3.6,1.6,41,11.3,
95,철원,2016-03-25,3.5,-2.7,10.9,,4.2,1,53.8,5.1,
95,철원,2016-03-26,4.4,-4.2,12.8,,4.3,1.4,51.1,10.4,
95,철원,2016-03-27,5.2,-3.8,14,,5.5,1.9,46.8,11.1,
95,철원,2016-03-28,6.5,-3.2,16.2,,4.3,1.4,47.4,11.3,
95,철원,2016-03-29,9.7,.5,17.2,0,7.6,3,52.8,6.9,
95,철원,2016-03-30,10.3,4,17.2,,6.1,2.4,49,10.2,
95,철원,2016-03-31,10.9,-.5,21.4,,4.5,1.3,32.3,10.9,
95,철원,2016-04-01,12.5,.7,23.9,,3.8,1.2,35.6,10.1,
95,철원,2016-04-02,12.8,2.3,21.2,,5.3,1.8,48.9,6.8,
95,철원,2016-04-03,9.6,4.1,13.6,0,4.6,1.3,64,0,
95,철원,2016-04-04,10.8,.5,19.9,,4.1,1.6,37.9,11.3,
95,철원,2016-04-05,9.9,-1.1,19,,6.6,2.3,36.6,10.3,
95,철원,2016-04-06,13,1.1,22.3,,5.3,1.1,39.6,8.6,
95,철원,2016-04-07,14.2,8.9,20.7,4.5,5.4,2.5,57.4,8.5,
95,철원,2016-04-08,10.2,2.7,19,,6.2,2.5,66,8.6,
95,철원,2016-04-09,9.9,4.3,13.6,,4.2,1.7,82.3,.2,
95,철원,2016-04-10,11.1,5.9,16.5,,7.7,3.6,58.6,7.4,
95,철원,2016-04-11,9.9,3.6,18,,4.9,2.2,36.3,12,
95,철원,2016-04-12,11.3,3.1,18.7,,4.4,1.6,46,7.4,
95,철원,2016-04-13,15,8.2,22.1,,3.5,1.4,60.5,7.4,
95,철원,2016-04-14,13.8,6.8,20.8,,5.8,2.2,54,10.4,
95,철원,2016-04-15,13.4,2.3,23.6,,4.4,1.8,37.5,11.5,
95,철원,2016-04-16,12.3,3.7,23,28.3,5.4,1.7,65,4.4,
95,철원,2016-04-17,11,7.7,15.7,34.8,6.9,3.9,61.5,4.4,
95,철원,2016-04-18,10.3,6,17.5,6.5,5.5,2.9,58.3,7.6,
95,철원,2016-04-19,11.5,5.6,17.8,,4.9,1.7,56.5,11.7,
95,철원,2016-04-20,13.6,7,19.8,,5.3,1.9,54.5,3.5,
95,철원,2016-04-21,13.4,9.9,18.2,14.4,4.4,1.5,86.9,.5,
95,철원,2016-04-22,13.7,9.6,19.3,,6.2,2.7,83.5,3.1,
95,철원,2016-04-23,11.9,5.1,19.5,,4.4,1.6,55.4,7.1,
95,철원,2016-04-24,12.9,3.2,22.5,,5,1.3,48,12,
95,철원,2016-04-25,15.7,5,25.6,,4.2,1.3,45,12,
95,철원,2016-04-26,16.3,7.8,25.1,,8,4.2,44.9,9.6,
95,철원,2016-04-27,13,9.6,18.4,,9,5.5,42,0,
95,철원,2016-04-28,14.7,7.2,22.7,0,5.9,2.5,41.6,8.6,
95,철원,2016-04-29,14.8,6.6,22.5,,4.9,1.7,50.6,11.9,
95,철원,2016-04-30,14.8,9.7,20.9,.3,6.3,2.3,51.9,1.3,
98,동두천,2016-02-01,-6,-11.6,1.4,,4.3,1.5,34.1,9.3,
98,동두천,2016-02-02,-5.9,-13.2,2.6,,3.8,1.1,39.1,9.6,
98,동두천,2016-02-03,-4.1,-12.2,5.2,,4.5,1.2,50.8,8.3,
98,동두천,2016-02-04,-1.5,-7.3,5.9,,5.1,1.7,43.8,8.6,
98,동두천,2016-02-05,-3.1,-10.1,5,,6.6,1.5,37.6,8.6,
98,동두천,2016-02-06,-3.5,-9.9,4.1,,4.4,1.3,37.3,9.7,
98,동두천,2016-02-07,-4,-12,5.1,,3.9,1.3,40.6,9.9,
98,동두천,2016-02-08,-.3,-8.8,6,,8.9,2.6,55.3,.6,
98,동두천,2016-02-09,.5,-4.6,8.4,,7.3,2.4,44.9,9.7,
98,동두천,2016-02-10,1.1,-8,11.8,,3.1,1.1,36.5,9.9,
98,동두천,2016-02-11,6.4,-3.9,15.7,.4,4.6,1.1,34.8,4.9,
98,동두천,2016-02-12,8.2,6.4,9.4,17.9,3.6,1.1,85.4,0,
98,동두천,2016-02-13,11.2,7.1,16.5,23.1,6.8,1.6,88.1,.3,
98,동두천,2016-02-14,-1.8,-6.8,7,1.3,6.6,4.1,71.9,.3,
98,동두천,2016-02-15,-5.5,-10.5,-.4,,6.8,3.1,45.8,9.9,
98,동두천,2016-02-16,-3.5,-8.2,1.5,.9,5.6,2.2,63,2.8,
98,동두천,2016-02-17,-1.1,-7.8,6.2,,6.1,1.7,56,10,
98,동두천,2016-02-18,3.9,-2.3,8.8,,6.6,3.1,61.9,4.6,
98,동두천,2016-02-19,1.8,-1.7,5.4,,3.2,1.1,56.5,.5,
98,동두천,2016-02-20,.8,-3.6,8.8,,7.4,2.7,43.1,8.8,
98,동두천,2016-02-21,-.9,-6.2,5,,6.9,2.3,35,9.9,
98,동두천,2016-02-22,.6,-3.7,5.7,,3.3,1.3,41.8,1.5,
98,동두천,2016-02-23,.9,-4.3,7,.3,7.1,2.8,50.8,7.3,
98,동두천,2016-02-24,-2.9,-8.5,3.9,,5,2,38.5,10.2,
98,동두천,2016-02-25,-1.7,-8.7,6.1,1,7.5,1.7,56.5,4.8,
98,동두천,2016-02-26,.6,-6.5,7.6,,5.7,1.6,45,10.1,
98,동두천,2016-02-27,2.8,-1.7,9.5,,5.2,1.7,46.9,9.1,
98,동두천,2016-02-28,-.5,-3.4,4.3,2.9,5.2,1.4,69.9,.5,
98,동두천,2016-02-29,-3.8,-6.7,.7,,7.5,3.1,47.1,4.6,
98,동두천,2016-03-01,-3.3,-10.2,2.5,,6.8,2,49.9,8.2,
98,동두천,2016-03-02,2.7,-3.5,8.1,,7.9,2.7,64.8,3.8,
98,동두천,2016-03-03,7.5,4.3,14.3,,5.2,2.2,62,5,
98,동두천,2016-03-04,11.7,3.9,20.6,,4,1.4,54.6,9.9,
98,동두천,2016-03-05,10.6,7.5,13.8,51.2,6.8,2.2,85.1,0,
98,동두천,2016-03-06,7.7,3.4,14,,5.2,1.9,54.5,8.9,
98,동두천,2016-03-07,7.1,2.2,13.2,,4.5,1.4,44.1,.3,
98,동두천,2016-03-08,2.9,-1.5,8.3,,5.3,2.9,36.5,4.7,
98,동두천,2016-03-09,.7,-3.2,8.1,,6.7,3,35.4,10.2,
98,동두천,2016-03-10,-.4,-5.4,6.1,,7.5,2.8,34.3,10.8,
98,동두천,2016-03-11,-.3,-6.7,7.9,,6.5,2,40.6,10.9,
98,동두천,2016-03-12,1.7,-5.2,7.1,,6,1.9,58,3.4,
98,동두천,2016-03-13,2.1,.2,5.2,2,2.4,.6,79.4,.1,
98,동두천,2016-03-14,4.5,.4,12.2,,5.4,1.6,58.1,7.9,
98,동두천,2016-03-15,4.9,-3.2,15.7,,5.2,1.6,43.5,8.2,
98,동두천,2016-03-16,7.1,1.2,15.5,,5.2,1.8,43.5,10.4,
98,동두천,2016-03-17,7.9,-1.1,16.6,,4.1,1.2,45,6.4,
98,동두천,2016-03-18,12.3,4.7,21.3,,4,1.4,54.3,9,
98,동두천,2016-03-19,11.5,5.5,20.8,,5.7,2.2,53.6,10,
98,동두천,2016-03-20,9.8,2.1,19.1,,5.1,1.7,54.8,9.9,
98,동두천,2016-03-21,9.2,2.1,18.3,,6.3,2.1,56.6,10.7,
98,동두천,2016-03-22,7.6,.5,16,,5.1,1.9,55,8.8,
98,동두천,2016-03-23,8.5,2.2,16.1,,6.2,2.5,43.5,9.9,
98,동두천,2016-03-24,6.8,.7,15.2,,5.9,2.3,33.8,11.3,
98,동두천,2016-03-25,5.8,-.3,13.6,0,5.2,1.7,45.9,7.4,
98,동두천,2016-03-26,5.8,-1.2,15.3,,4.8,1.5,47.8,8.7,
98,동두천,2016-03-27,6.3,-.8,15.1,,6.9,2,44.8,10.9,
98,동두천,2016-03-28,8.3,-.3,18.6,,5.6,1.6,44.8,10.9,
98,동두천,2016-03-29,11.3,5.1,17.8,.1,8.4,3.5,53,6.4,
98,동두천,2016-03-30,11.2,5.2,20.1,,7.4,2.4,47.8,9.9,
98,동두천,2016-03-31,12.7,3.1,24,,5.4,1.6,28.9,10.9,
98,동두천,2016-04-01,14.1,4.1,26.3,,5.6,1.8,30.3,10,
98,동두천,2016-04-02,14,6.4,22.5,,7.5,2.4,44.6,9.5,
98,동두천,2016-04-03,10.6,6.5,15.9,.1,4.6,1.5,65.3,0,
98,동두천,2016-04-04,11.9,3.1,22.1,,5.7,1.9,39.9,11,
98,동두천,2016-04-05,11.1,2.8,21.4,,6.8,2,37.8,11.1,
98,동두천,2016-04-06,14.3,4.3,23.8,0,5.7,1.8,39.6,7.5,
98,동두천,2016-04-07,15.1,9,23.5,7.6,6.1,2.6,59.5,8.7,
98,동두천,2016-04-08,11.4,6.9,20.4,,6.9,2.2,70.8,8.9,
98,동두천,2016-04-09,10.6,6.7,14.4,,3.2,1.6,79.3,0,
98,동두천,2016-04-10,14,7.6,22.4,,5.3,1.9,57.9,4.8,
98,동두천,2016-04-11,11.9,4.9,20.8,,3.1,1.6,37.5,11.9,
98,동두천,2016-04-12,13.8,7.9,20.9,,6.3,2.2,42.3,7.8,
98,동두천,2016-04-13,15.7,9.3,24.5,.3,5.1,1.5,61.6,7.7,
98,동두천,2016-04-14,13.7,9.2,23,,5.8,2,63.6,6.9,
98,동두천,2016-04-15,14.6,5.7,25.1,,6.3,2.1,41.4,11.4,
98,동두천,2016-04-16,13.8,6.7,22.8,29.2,4.5,1.7,60.9,3.7,
98,동두천,2016-04-17,11.4,7.2,15.9,28.1,11,5,63,6.5,
98,동두천,2016-04-18,10.9,5,20.1,3.6,8.7,2.8,62.1,7.8,
98,동두천,2016-04-19,12.2,6.2,20.9,,5.4,1.9,54.1,11.8,
98,동두천,2016-04-20,14.2,8.3,23,.1,7.9,2.1,51.9,4.5,
98,동두천,2016-04-21,13.8,10.4,19.1,17.5,3.4,1.3,81.9,.1,
98,동두천,2016-04-22,13.6,10.6,18.4,,6.3,2.6,78.8,1.2,
98,동두천,2016-04-23,13.5,6.8,22,,6,2,49.1,7.7,
98,동두천,2016-04-24,14.9,4.9,24.7,,4.4,1.6,41.6,11.9,
98,동두천,2016-04-25,16.6,7.6,27.6,,4.7,1.6,39.8,12,
98,동두천,2016-04-26,18.9,8.5,30.9,,4.7,1.9,40.3,10,
98,동두천,2016-04-27,15.5,12.1,20.4,,4,2,37,0,
98,동두천,2016-04-28,17,10,25.1,,4.5,1.7,35.4,9.5,
98,동두천,2016-04-29,16.2,9.8,24.7,,5.9,2.1,46.6,12.1,
98,동두천,2016-04-30,15.1,9.7,22,0,7,2.3,51,1.4,
99,파주,2016-02-01,-8,-14.7,-.8,,3.9,1.2,43.6,9.5,
99,파주,2016-02-02,-7.9,-16.4,1.5,,3.3,1,48.9,9.6,
99,파주,2016-02-03,-6.1,-15.7,3.9,,4,.9,58.9,8,
99,파주,2016-02-04,-2.9,-9.8,4.1,,5.4,1.6,45.1,9,
99,파주,2016-02-05,-5.1,-13.4,3.6,,5.4,1.2,42.4,8,
99,파주,2016-02-06,-5.4,-12.8,2.8,,4.1,1.2,42.9,9.6,
99,파주,2016-02-07,-6.3,-15.4,3.5,,4.1,1.1,51.5,9.7,
99,파주,2016-02-08,-.9,-11.6,6.6,,6,2.2,61.8,.9,
99,파주,2016-02-09,-.9,-7.1,6.8,,5.4,1.9,52.3,9.7,
99,파주,2016-02-10,-.8,-10.7,10,,2.8,.8,44.1,9.7,
99,파주,2016-02-11,6.4,-3.2,14.9,.8,3.7,1.6,36,5,
99,파주,2016-02-12,7.9,5.6,8.8,21.1,3.6,.9,90.5,0,
99,파주,2016-02-13,10.4,7.3,15.5,40,5.4,1.8,90.5,.5,
99,파주,2016-02-14,-1.9,-6.2,7.3,.4,6.4,3.6,67.4,1.4,
99,파주,2016-02-15,-5.3,-9.5,-1.6,,5.2,3,45.8,9.8,
99,파주,2016-02-16,-2.9,-8.1,2.8,1.7,5.2,2.1,66.1,3.4,
99,파주,2016-02-17,-1.2,-8,5.1,,4.7,1.8,62.5,10,
99,파주,2016-02-18,3.7,-1.1,8.5,,6.3,3.5,68.8,6.7,
99,파주,2016-02-19,1,-2.6,5.1,,2.4,.8,63.4,.5,
99,파주,2016-02-20,.4,-4.6,6.4,,5.7,2.3,47.4,9.6,
99,파주,2016-02-21,-1.9,-7.6,4.3,,5.4,1.7,48.1,9.8,
99,파주,2016-02-22,0,-4.9,5.2,.2,3.8,1.1,49,2.4,
99,파주,2016-02-23,0,-6,4.2,.1,6,2.5,55.8,9.3,
99,파주,2016-02-24,-4,-9.8,2.3,,4.2,1.8,47.3,10.3,
99,파주,2016-02-25,-1.3,-10.4,5.7,,6.8,2,58.5,7.8,
99,파주,2016-02-26,.1,-7,6.8,,4.1,1.2,50.4,10.4,
99,파주,2016-02-27,2,-3.4,8.9,,4,1.3,52.4,9.9,
99,파주,2016-02-28,-.4,-3.4,4.3,1.6,6.6,1.6,72.6,.7,
99,파주,2016-02-29,-3.4,-7.4,0,,6.5,3.7,42.1,8.5,
99,파주,2016-03-01,-3.2,-10.5,2.6,,4.9,1.9,52.9,9.4,
99,파주,2016-03-02,3.3,-4,8.6,,5.9,3.1,69.8,4.6,
99,파주,2016-03-03,7.6,3.4,12.8,,4.3,2.2,66.6,4.8,
99,파주,2016-03-04,11.9,4.3,20,,3.5,1.3,53.9,9.8,
99,파주,2016-03-05,9,5.9,12.3,56.2,3.9,1.7,90.5,0,
99,파주,2016-03-06,6.8,1.8,13.1,,5,1.6,61.1,9.1,
99,파주,2016-03-07,6.3,2,11.7,,4.9,1.5,47.9,0,
99,파주,2016-03-08,1.4,-2.7,6,,4.9,1.9,48.6,5.3,
99,파주,2016-03-09,-.1,-4,5.1,,5.5,2.6,37,10.4,
99,파주,2016-03-10,-1.4,-6.9,3.5,,6,2.4,41.4,11,
99,파주,2016-03-11,-1.1,-7.7,4.9,,5,1.5,49.8,11.1,
99,파주,2016-03-12,1.2,-6.3,7.3,,5.6,2.3,66.9,5.7,
99,파주,2016-03-13,2.2,-.1,5.9,1.2,3.3,1,79.4,.7,
99,파주,2016-03-14,3.2,-1.3,9.9,,4,1.4,61.6,8.5,
99,파주,2016-03-15,3.2,-5.2,12.8,,4.4,1.2,57.1,8.4,
99,파주,2016-03-16,5.3,-.6,13.2,,4.5,1.4,54.9,10.6,
99,파주,2016-03-17,6.2,-3.8,14.1,,2.8,.8,58.1,6.8,
99,파주,2016-03-18,10.6,4.1,19.2,,3.8,1.2,61.8,9.6,
99,파주,2016-03-19,8.6,.8,18.4,,4.4,1.5,65,10.6,
99,파주,2016-03-20,7.7,-.7,16.8,,4,1.2,64,10.5,
99,파주,2016-03-21,7.4,-.2,16.8,,4.3,1.5,65.8,10.7,
99,파주,2016-03-22,5.5,-1.6,14.3,,4.6,1.5,71.9,6.7,
99,파주,2016-03-23,6.5,.7,13.1,,5.6,2.3,51.1,9.1,
99,파주,2016-03-24,5.4,-.3,12.9,,4.6,2.1,38.6,11.3,
99,파주,2016-03-25,4.3,-3.2,11.4,,4,1.2,57.3,7.6,
99,파주,2016-03-26,4.6,-3.2,13.5,,4.5,1.4,58.9,11,
99,파주,2016-03-27,5.5,-3,13.8,,5.6,1.9,56.9,11.2,
99,파주,2016-03-28,7.9,.5,16.4,,4.9,1.5,54.6,9.5,
99,파주,2016-03-29,10.2,3.1,16.9,0,7.2,3.2,62,6.3,
99,파주,2016-03-30,10.1,4.4,17.3,,5.5,1.9,55.9,9.2,
99,파주,2016-03-31,10.5,.1,21.6,,4.8,1.2,40.5,11.1,
99,파주,2016-04-01,11.8,2.2,23.7,,4.1,1.3,37.8,10.7,
