지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2)
108,서울,2015-04-16,9.9,6.9,14.8,7,8.3,3.6,69.5,1.1,3.64
108,서울,2015-04-17,10.5,4.8,16.1,,8.7,3.7,45.4,12.1,22.45
108,서울,2015-04-18,15.2,5.2,23.7,0,4.2,1.9,31.9,9.8,19.74
108,서울,2015-04-19,14.5,11.2,17.3,12,6.3,3.7,74.8,0,5.15
108,서울,2015-04-20,12.2,10.3,16.8,5.5,5.7,3.2,75.3,3.2,8.68
108,서울,2015-04-21,14,7.7,20.9,,6,2.9,46,12.5,22.93
108,서울,2015-04-22,14.2,9.3,20.7,0,6.4,3,47,11.2,19.32
108,서울,2015-04-23,14.5,8,20.1,,7,3.5,41.1,10.8,21.03
108,서울,2015-04-24,15.7,10.4,22.8,,6.8,3.2,38.3,12.2,22.53
108,서울,2015-04-25,15.9,9.2,23,,6.2,2.7,31.3,12.6,22.89
108,서울,2015-04-26,17.3,9.9,24.4,,6.8,3.3,37.6,11.7,20.92
108,서울,2015-04-27,18.5,12.7,24.9,,6.8,2.8,39.3,12.3,22.03
108,서울,2015-04-28,20.3,12.3,26.9,0,5.8,2.1,38.6,9.6,19.07
108,서울,2015-04-29,17,15.8,18.4,3.5,5.6,2.9,77,0,5.86
108,서울,2015-04-30,21.2,15.1,28.3,,4.9,2.2,56.6,12.3,21.6
112,인천,2015-04-01,13.1,9.9,16.5,1.8,7.2,4.5,76.1,5.4,13.7
112,인천,2015-04-02,14.7,10.6,20.6,9.4,11.2,6.8,80.1,3.1,8.21
112,인천,2015-04-03,8.9,6.1,12.2,.2,8.1,2.8,96.9,4.4,10.03
112,인천,2015-04-04,13.3,9.2,17.9,.1,8.1,3.8,67.1,4.1,10.2
112,인천,2015-04-05,10.8,9.5,12.6,.6,4.7,2.4,89.3,0,2.38
112,인천,2015-04-06,9.3,6.8,13.4,,7.6,4.7,75.6,.9,9.29
112,인천,2015-04-07,7.7,5.4,10.7,,6.3,4.4,71.1,3.6,10.28
112,인천,2015-04-08,7.4,3.3,12.3,,5.7,3.4,70.3,10.7,18.02
112,인천,2015-04-09,8.6,4.7,13.4,,4.6,2.3,63,10.9,17.7
112,인천,2015-04-10,10.8,6,16.8,,5.8,2.8,60.4,11.5,19.45
112,인천,2015-04-11,12,7.1,17.7,,4.9,2.3,64.9,11.4,18.98
112,인천,2015-04-12,14.9,8.4,19.9,,6.7,3.3,46.6,2.9,11.86
112,인천,2015-04-13,12.1,7.9,16.8,5.9,8.7,6.1,64.6,5.2,11.5
112,인천,2015-04-14,7.5,6.7,8.6,10.4,6.2,2.9,99,0,4.25
112,인천,2015-04-15,10.1,6.7,13.9,.3,5.4,2.9,93.1,9.2,17.26
112,인천,2015-04-16,10.1,7.8,13.5,1.4,8.7,5.7,80.8,3.1,5.79
112,인천,2015-04-17,10,6.9,13,,6.2,3.4,71.6,11.9,20.89
112,인천,2015-04-18,15,7.4,20.5,,4.4,2.4,40.5,8.8,16.7
112,인천,2015-04-19,14,10.4,17.7,17.1,6.3,4.1,93,0,3.51
112,인천,2015-04-20,12.1,10.1,16.6,5,7.4,4.3,88,5,10.76
112,인천,2015-04-21,12.2,7.7,17.3,,4.7,2.8,68.5,12.3,21.94
112,인천,2015-04-22,12.3,9.9,16.5,0,5.8,3.3,73.1,9.9,18.42
112,인천,2015-04-23,12.6,8.6,16.7,,5,3.2,70.3,9.6,20.07
112,인천,2015-04-24,14.1,9.6,19.8,,6.1,2.8,66,11.7,21.21
112,인천,2015-04-25,13.7,9.7,18.2,,5.4,2.7,47.4,12.4,21.99
112,인천,2015-04-26,15.6,11.6,20.6,,5.4,3.5,52.8,11.3,19.81
112,인천,2015-04-27,16.6,13.3,20.8,,4.9,2.8,65.6,12,21.24
112,인천,2015-04-28,18.9,13.8,24.1,0,4.8,2.5,60.5,7.5,15.13
112,인천,2015-04-29,17,15.6,18.1,1.5,6.3,3.6,94.8,0,5.64
112,인천,2015-04-30,19.7,15.8,24.5,,4.5,2.4,80.3,11.7,20.56
114,원주,2015-04-01,11.8,8.8,15.3,5,5.4,2.3,74.9,5.1,10.45
114,원주,2015-04-02,15.4,7.5,22,21,7.8,4.2,69.4,6.8,15.48
114,원주,2015-04-03,12.6,10,18.6,26,5,2,84.5,3.4,8.53
114,원주,2015-04-04,13.2,7.7,20.3,1,4.9,2.5,58.5,7,15.21
114,원주,2015-04-05,10.5,9.8,11.5,3,3.1,1.1,88.1,2.6,3.34
114,원주,2015-04-06,11.6,8.5,15.8,.1,3.6,1.3,72.5,1.9,7.07
114,원주,2015-04-07,8.3,6.1,11.4,1.5,3.9,1.6,72.1,1.3,5.79
114,원주,2015-04-08,9.1,5.1,14.2,,4.1,1.7,64.8,6,12.44
114,원주,2015-04-09,10.1,4.1,16.4,,3.3,1.2,61,9.2,18.06
114,원주,2015-04-10,11.9,2.9,20.5,,3.5,1.3,51.1,11.9,22.39
114,원주,2015-04-11,13.7,4.3,22,,3.3,1.2,45.3,11.6,22.25
114,원주,2015-04-12,13.8,7,20.8,,5,2,40.6,4.9,12.34
114,원주,2015-04-13,11.2,8.2,15.4,.5,5.2,2.6,56.3,1.9,6.25
114,원주,2015-04-14,7.3,5.5,8.9,5.5,3.5,1.2,83.1,2.1,4.19
114,원주,2015-04-15,10.5,4.8,18.1,5.5,3.7,1.3,75.8,5.9,11.22
114,원주,2015-04-16,9.9,4.8,20.8,10,6.9,2.3,79.1,4.1,5.98
114,원주,2015-04-17,11.2,2.7,19.7,,5.7,1.9,52.9,12.1,23.86
114,원주,2015-04-18,14.9,2.8,25.1,,2.9,1.1,41.6,10.2,22.48
114,원주,2015-04-19,13.9,11.7,16.1,14.5,3.8,1.7,85.3,1.9,3.96
114,원주,2015-04-20,11.1,6.8,13.7,11,5.4,2.2,83.8,2.8,7.07
114,원주,2015-04-21,13.1,3.4,22.4,,4.4,1.6,55.9,12.4,24.67
114,원주,2015-04-22,14.2,6.8,21.2,,4.7,1.6,48.9,10.3,19.03
114,원주,2015-04-23,15.1,6,23.3,,4.3,1.7,44,12.2,24.19
114,원주,2015-04-24,17.3,11.5,24.5,,4.6,1.8,34.9,12.1,23.87
114,원주,2015-04-25,16.4,7.2,25,,4.5,1.6,36,12.6,25.01
114,원주,2015-04-26,18.6,8,27.3,,4.3,1.6,42.8,12.3,23.44
114,원주,2015-04-27,19.6,12.3,27.5,,4.9,1.6,47.8,12.2,23.27
114,원주,2015-04-28,20,10.4,27.4,,3.6,1.2,42,8.7,19.98
114,원주,2015-04-29,17.3,15.8,19.9,2,2.5,.9,78.8,1.7,4.71
114,원주,2015-04-30,20.6,12.5,27.6,,3.6,1.3,66.3,10.9,20.72
115,울릉도,2015-04-01,7.3,5,12.8,7.5,12.1,,88.9,.1,
115,울릉도,2015-04-02,8.8,4.5,12.9,1,7.9,2.7,80.3,3.1,
115,울릉도,2015-04-03,10.8,5.7,15.7,.2,14.2,7.7,80.1,4.6,
115,울릉도,2015-04-04,6.7,5.3,8.3,6,7.3,4,80.1,1.3,
115,울릉도,2015-04-05,8.1,6.3,11.3,3.5,5.6,2.3,81.1,2.6,
115,울릉도,2015-04-06,6.7,4.6,8.9,2,7.6,3.7,79.4,0,
115,울릉도,2015-04-07,3.4,2.6,4.8,0,9.9,5.8,65.1,0,
115,울릉도,2015-04-08,4.7,2.8,7.6,,5.5,2.9,55.5,6.9,
115,울릉도,2015-04-09,6.2,3.3,8.8,,2.6,1.3,61,10,
115,울릉도,2015-04-10,7.9,4.6,12,,3.9,2.3,71.6,10.9,
115,울릉도,2015-04-11,8.5,4.9,12.6,,4.6,2.8,67.3,11.4,
115,울릉도,2015-04-12,9.1,6.2,13.2,,9.6,3.9,79.3,5.6,
115,울릉도,2015-04-13,7.9,6.9,8.8,5,9.4,7,,0,
115,울릉도,2015-04-14,8.1,5.9,11.3,4,7.5,4,87.3,3.3,
115,울릉도,2015-04-15,10,5.3,13.8,,7.9,3.7,60.1,7.9,
115,울릉도,2015-04-16,12.6,8.5,16.9,5,12.7,6.1,58.3,9,
115,울릉도,2015-04-17,11.6,7.9,15.5,,11.4,5.9,43.1,11.1,
115,울릉도,2015-04-18,15,12.7,18.5,,12.4,5.8,27.8,10.6,
115,울릉도,2015-04-19,13.4,12.1,15.2,28,8.4,3.8,89.9,0,
115,울릉도,2015-04-20,8.3,5.9,13.8,5.5,15.4,5.4,86.1,0,
115,울릉도,2015-04-21,10.1,5,14.4,,10.8,4.4,62.6,11.6,
115,울릉도,2015-04-22,13.8,11.4,18.1,,10.3,2.6,46.3,8.5,
115,울릉도,2015-04-23,16.3,12.1,20.4,,11.6,5.8,32,11.4,
115,울릉도,2015-04-24,14.9,11.2,18.1,,10.5,3.2,44.3,11.4,
115,울릉도,2015-04-25,14.5,9.4,20.6,,8.8,3.7,44,12.1,
115,울릉도,2015-04-26,20.1,12.5,24.9,,10.2,4.8,33,12.3,
115,울릉도,2015-04-27,21,18.3,24.9,,8.3,4.9,39.3,11.7,
115,울릉도,2015-04-28,18,15.3,21.6,,8.3,5,55.8,11.1,
115,울릉도,2015-04-29,16.5,13.4,20.8,,6,2.7,57.9,6.8,
115,울릉도,2015-04-30,16.8,12,21.1,,4.5,2.3,74,11.2,
119,수원,2015-04-01,13.4,11.1,17.8,.9,6.5,3,72.1,4.8,12.36
119,수원,2015-04-02,15.9,10.3,21.9,30.5,8.8,4.9,69.8,5.8,12.61
119,수원,2015-04-03,9.7,6.9,16.2,13.4,6.1,1.8,93.8,1,5.19
119,수원,2015-04-04,13.3,8.6,18.7,.3,6.1,3.5,61.9,6,11.8
119,수원,2015-04-05,10.7,9.9,12.2,.9,5,1.9,90.9,0,2.06
119,수원,2015-04-06,11.1,7.7,15.3,,5.1,2.2,63,.7,7.55
119,수원,2015-04-07,9,4.8,14,0,4.3,2,63.1,4.6,9.89
119,수원,2015-04-08,8.8,4.9,14.2,,4.9,2,60.4,6,12.52
119,수원,2015-04-09,9.2,4.7,15.7,,3.9,1.4,58,8.6,14.84
119,수원,2015-04-10,10.1,3,19.6,,5.7,1.8,56,11.5,18.18
119,수원,2015-04-11,12,4,20.7,,4,1.6,54.9,11.4,18.12
119,수원,2015-04-12,14.5,6.9,19.9,,6.4,2.8,37.6,2,10.32
119,수원,2015-04-13,11.9,7.6,17.2,2.4,6.5,4.1,56.4,.2,7.44
119,수원,2015-04-14,7.9,7,9.9,5.9,3.8,1.7,86.5,.2,3.85
119,수원,2015-04-15,11.5,6.3,18.4,2.5,4.5,1.9,75.6,7.9,15.73
119,수원,2015-04-16,10.1,7.1,16.2,4.3,6.4,2.8,74.4,2.1,4.27
119,수원,2015-04-17,10.3,3.1,18,,5.5,2.1,58.1,12,20.08
119,수원,2015-04-18,15,3.6,22.8,,4,1.1,42.5,8.1,16.29
119,수원,2015-04-19,14.1,11.7,17.8,25.7,4,2.1,91.4,0,2.42
119,수원,2015-04-20,12.4,8.6,16.6,6.3,5.3,2.1,78.1,3.4,7.75
119,수원,2015-04-21,13.1,6,21.4,,4.5,1.6,58.1,12,20.79
119,수원,2015-04-22,13.1,7.7,20.2,,4.6,1.9,57.3,11.3,18.12
119,수원,2015-04-23,14.1,6.1,21.4,,5,1.8,49.6,10.2,20.1
119,수원,2015-04-24,15.3,9.9,23,,5.1,1.9,44.6,11.8,20.18
119,수원,2015-04-25,14.9,7.3,23.3,,4.5,1.6,39.4,12.5,21.05
119,수원,2015-04-26,17.2,7.6,25.8,,4.3,1.6,44.5,11.8,19.4
119,수원,2015-04-27,17.9,10.9,25.9,,5,1.6,45.8,12.1,20
119,수원,2015-04-28,19.3,9.7,26.1,,3.3,1.3,52.6,7.8,15.38
119,수원,2015-04-29,17.1,16.2,17.8,6.1,4.8,2.3,85.9,0,4.31
119,수원,2015-04-30,19.9,14.5,27.4,,3.4,1.4,68.4,11.1,18.61
121,영월,2015-04-01,9.5,6.3,12.8,1.5,7,2.7,76.8,1.7,
121,영월,2015-04-02,12,3,21.1,0,7.5,3.1,72.9,6.1,
121,영월,2015-04-03,13.6,9,21,17.5,6.6,3,75.1,4.4,
121,영월,2015-04-04,10.7,6.7,19.6,3,5.8,2.9,60.8,7,
121,영월,2015-04-05,8.9,6.4,10.4,4,2.7,.7,90.6,0,
121,영월,2015-04-06,11,8.9,14,.5,4.4,1,82.5,0,
121,영월,2015-04-07,6.6,4.3,9.1,.1,4.8,2.8,68.8,.3,
121,영월,2015-04-08,7.5,4.1,12.9,,3.6,1.4,66.1,3.6,
121,영월,2015-04-09,8.4,1.3,16.2,,3.7,1.1,61.8,9.4,
121,영월,2015-04-10,10.6,.6,20.2,,5.6,1.5,51.8,11.2,
121,영월,2015-04-11,12.6,2.2,21.9,,3.9,1.4,41.4,11.8,
121,영월,2015-04-12,11.7,3.3,19.7,,8.2,3,44.3,2.4,
121,영월,2015-04-13,9.8,8.1,12.7,.1,6.5,3.4,58,0,
121,영월,2015-04-14,7.2,5,9.7,9.5,4.7,1.6,81,0,
121,영월,2015-04-15,9.9,5.2,17.4,.5,5.9,1.6,68.3,6.2,
121,영월,2015-04-16,8.8,2.1,20.8,4.5,8.2,1.8,76.9,2.3,
121,영월,2015-04-17,10.6,1.6,19.1,,6.9,2.3,48.1,12,
121,영월,2015-04-18,13.5,1.1,24.6,,3.5,1.1,42.8,9.2,
121,영월,2015-04-19,12.1,9.5,14.1,11.5,3.4,1.1,85,0,
121,영월,2015-04-20,9.7,3.9,12.9,7,5.3,2.5,75.9,1.4,
121,영월,2015-04-21,11.6,1.9,22.3,,5.8,1.6,59.3,9.5,
121,영월,2015-04-22,13,4.7,21.3,,5.2,1.6,53,10.1,
121,영월,2015-04-23,14,3.1,23.1,,5.5,2,46.3,11.5,
121,영월,2015-04-24,16.7,9.3,24.2,,6,1.9,33.5,11.8,
121,영월,2015-04-25,15.6,4.4,25.2,,5.4,1.8,36.9,12.5,
121,영월,2015-04-26,18.1,5,27.7,,5.8,2,41.4,12.3,
121,영월,2015-04-27,18.8,10,27.5,,6.3,1.8,47,11.8,
121,영월,2015-04-28,18.2,7.9,27.5,,4.8,1.1,44.3,9.4,
121,영월,2015-04-29,15.7,14,17.7,1,2.5,.8,80.1,0,
121,영월,2015-04-30,19.2,10.9,28,,3.8,1.3,66.4,9.3,
127,충주,2015-04-01,10.8,9.4,12.2,1.9,6.9,2.5,76.3,0,
127,충주,2015-04-02,14.3,9,20.1,6.2,7.7,4,62.4,9.3,
127,충주,2015-04-03,12.4,9.3,17.7,22.1,6.6,2.2,79.3,1.3,
127,충주,2015-04-04,11.7,7.5,18.1,4.9,5,3.1,59.6,5.5,
127,충주,2015-04-05,9.8,8.2,11.1,2.9,3.9,1.6,88.8,0,
127,충주,2015-04-06,10.4,5.6,14,.6,3.5,1.3,76.1,0,
127,충주,2015-04-07,8.2,5.3,11.3,.2,4,1.8,65.9,2.1,
127,충주,2015-04-08,8.8,6,12.4,,3.4,1.8,54.5,3.1,
127,충주,2015-04-09,9.2,3.2,15.7,,3,1.3,56.9,9.8,
127,충주,2015-04-10,10.5,1.7,18.9,,3.5,1.3,49.6,11.5,
127,충주,2015-04-11,12.3,2.3,21.5,,3.7,1.2,44.6,11.6,
127,충주,2015-04-12,12.9,4.7,19.6,,6.3,2.3,35.4,2.3,
127,충주,2015-04-13,11.5,8.9,15.2,0,5.1,3,46.9,0,
127,충주,2015-04-14,7.8,6,10,10.4,2.7,1.2,77.1,0,
127,충주,2015-04-15,11,4.9,18.8,5.3,4.4,1.6,64.5,7.2,
127,충주,2015-04-16,9.7,4.4,21.2,4.8,7.2,2.4,69.6,4.8,
127,충주,2015-04-17,10.3,1.3,19.3,,4.9,1.9,45.3,11.9,
127,충주,2015-04-18,13.5,1.6,22.7,,2.9,1.1,38.3,7.8,
127,충주,2015-04-19,13.2,10.8,16.9,10.3,4.5,2,87.1,0,
127,충주,2015-04-20,10.4,6.3,13.6,10,5.3,2.3,80.3,0,
127,충주,2015-04-21,12.4,4.7,22,,4,1.4,61.4,10.7,
127,충주,2015-04-22,13.1,5.5,20.7,,4.6,1.8,51.4,10.2,
127,충주,2015-04-23,13.3,3.8,22.9,,4.5,1.5,44.8,11.4,
127,충주,2015-04-24,15.1,8.1,23.4,,4.8,1.6,38.4,11.7,
127,충주,2015-04-25,14.4,3.9,24,,4.9,1.8,36.4,12.6,
127,충주,2015-04-26,16.5,5.1,27.4,,3.8,1.4,44.1,12.2,
127,충주,2015-04-27,17.8,8.5,27.1,,3.8,1.5,40.3,12.1,
127,충주,2015-04-28,17.8,7.4,26.4,,4.7,1.3,47.1,7.9,
127,충주,2015-04-29,16.6,14.7,18.7,9.3,4,1.5,76.9,0,
127,충주,2015-04-30,18.8,11.3,26.7,,3.6,1.4,64.4,10.5,
129,서산,2015-04-01,12.7,10.3,17.2,.8,5.3,2.8,82.9,4.5,11.52
129,서산,2015-04-02,16.4,11,23.5,27.9,12.3,4.7,77.8,4.2,8.34
129,서산,2015-04-03,9.6,6.7,13.8,16.2,6.8,2.1,88.4,.9,5.75
129,서산,2015-04-04,12.9,8.5,17.7,4.8,4.7,2.5,74.8,4.5,10.79
129,서산,2015-04-05,10.7,9.5,12.4,3.8,4.8,1.5,92.9,0,2.6
129,서산,2015-04-06,8.4,4.9,11.8,0,6.1,2.9,76.6,0,6.09
129,서산,2015-04-07,6.9,1.8,11.5,,6.1,2.5,71.6,9.7,16.73
129,서산,2015-04-08,7.5,2.6,13.1,,5.8,1.9,71.8,7,12.49
129,서산,2015-04-09,7.4,1.1,14.2,,3.9,1.5,67.5,9.1,17.86
129,서산,2015-04-10,8.9,1.2,16.9,,5.4,2,56.6,11.8,19.54
129,서산,2015-04-11,10.5,1.7,20.2,,4.5,1.5,59.6,11.3,18.94
129,서산,2015-04-12,13.3,4.4,19.1,,4.6,2.1,41.8,1.7,9.96
129,서산,2015-04-13,11.8,7.6,15.5,3.5,5.1,3.1,63.6,0,5.11
129,서산,2015-04-14,8,6.4,11,5.1,3.7,1.9,88.1,.8,6.22
129,서산,2015-04-15,10,6.5,14.3,.1,6.6,3.3,86,8.7,17.78
129,서산,2015-04-16,9.8,5.4,15,1.4,8.3,3.7,78.6,4.9,7.72
129,서산,2015-04-17,8.3,1.1,15.6,,6.7,2.7,66.1,8.2,10.3
129,서산,2015-04-18,13.3,1.1,20.4,.2,3.6,1.6,43.1,5.8,12.74
129,서산,2015-04-19,14.3,11.5,15.7,25.3,3.7,1.9,93,0,3.4
129,서산,2015-04-20,11.8,7.6,16.1,7,5,3,86.5,4.8,9.16
129,서산,2015-04-21,10.5,3.6,18.2,,4.8,2,72.5,11.8,21.85
129,서산,2015-04-22,11.6,5.7,17.7,,5.4,2.5,72.8,11.7,19.42
129,서산,2015-04-23,11.5,3.8,18.7,,5.1,2.3,67.8,9.5,18.9
129,서산,2015-04-24,14.6,7.7,22.1,,4.2,2,54.8,12.2,21.36
129,서산,2015-04-25,12.9,4,21.3,,5,1.7,50.9,12.5,22.33
129,서산,2015-04-26,15.2,6.4,22.7,,5,2.4,51.9,11.8,20.41
129,서산,2015-04-27,16,8.8,23.8,,4.5,1.9,57.7,11.9,21.57
129,서산,2015-04-28,16.9,8.7,23.9,.5,4.8,1.5,68.9,3.1,11.39
129,서산,2015-04-29,16.1,14.6,17.4,20.2,4.2,2.7,88.8,0,2.91
129,서산,2015-04-30,18.7,13.7,25.8,,3.6,1.8,77.1,11.7,19.6
130,울진,2015-04-01,7.9,6.6,15.4,1.4,10.2,5.3,86.8,0,
130,울진,2015-04-02,10.3,6.8,14.1,.2,4.8,2,83.5,3.5,
130,울진,2015-04-03,11.8,7.3,21.4,1.4,8.1,3.8,80.9,4.6,
130,울진,2015-04-04,7.6,5.9,10.7,10.1,5.5,3.1,83.1,1.5,
130,울진,2015-04-05,7.6,4.6,10,2.1,5.5,2.4,88.9,0,
130,울진,2015-04-06,8.9,6.6,12.1,3.9,5.8,2.9,88.8,.2,
130,울진,2015-04-07,4.8,3.6,7,13.5,4.5,2.7,93.9,0,
130,울진,2015-04-08,5.4,3.3,8.4,2.1,4.6,2,84.6,1.1,
130,울진,2015-04-09,6.9,2.4,11,,4.7,2.6,75.8,8.9,
130,울진,2015-04-10,7.9,1.8,12.3,,3.9,2.1,79.1,11.5,
130,울진,2015-04-11,8.4,1.2,12.7,,4.3,2.3,76.9,11.9,
130,울진,2015-04-12,7.9,2.6,12.2,,6.3,2.8,83.5,1.7,
130,울진,2015-04-13,7.9,6.6,9.9,16.9,8.8,5.9,94.1,0,
130,울진,2015-04-14,7.2,5.8,10.7,15,7.1,4,88.1,4.3,
130,울진,2015-04-15,13.3,4.9,20.8,,5.5,2.7,55.1,11.6,
130,울진,2015-04-16,13.9,7.9,25,.1,10,3.5,53.4,8.9,
130,울진,2015-04-17,15.2,7.4,22.4,,6.7,3.2,28.5,11.9,
130,울진,2015-04-18,17,12.6,21,0,6.2,2.9,36.4,8.7,
130,울진,2015-04-19,13.3,9.2,19.2,10.7,6.1,3,84.1,2.6,
130,울진,2015-04-20,9.3,4.8,11.7,1.2,10.5,5.8,83.9,.1,
130,울진,2015-04-21,11.7,2.8,17.7,,4.7,2.4,71.3,12,
130,울진,2015-04-22,13.1,7.5,19.1,,4.9,2.7,56.3,7.6,
130,울진,2015-04-23,17.5,6.7,26.6,,7.2,3.4,37.3,9.6,
130,울진,2015-04-24,14.7,9.6,19,,8,2.4,57,11.3,
130,울진,2015-04-25,14.1,5.9,19.8,,4.5,2.4,58.5,12.2,
130,울진,2015-04-26,24.1,16.3,31.7,,7.2,3.3,24.9,12.2,
130,울진,2015-04-27,22.6,17.4,30.2,,6.1,3.5,39,11.5,
130,울진,2015-04-28,17.4,14.8,25.4,,5.7,2.6,62,9.5,
130,울진,2015-04-29,12.4,11,15.2,.2,4.5,1.8,84.6,0,
130,울진,2015-04-30,13.3,10.5,18,,3.8,2,90,9,
131,청주,2015-04-01,12.3,10.5,13.8,1,6.3,2.3,81.6,.3,4.02
131,청주,2015-04-02,15.6,10.1,23,8.5,6,3.4,67.4,8.1,17.08
131,청주,2015-04-03,12.6,10.4,18.9,15,5.3,1.9,82.5,1.6,6.28
131,청주,2015-04-04,12.5,8.9,17.9,10,4.7,2.2,62.6,5.3,11.02
131,청주,2015-04-05,10.7,8.9,11.7,2.5,2.7,1,92.6,0,3.3
131,청주,2015-04-06,10.6,6.9,13.8,1,2.8,1.4,74.4,0,4.66
131,청주,2015-04-07,8.7,4.9,14.8,3,3.5,1.4,67.6,4.4,13.2
131,청주,2015-04-08,9.9,7.3,14.6,,3.4,1.6,55.9,4.7,14.66
131,청주,2015-04-09,11.3,5.8,16.7,,2.5,1.2,49.8,10.2,18.19
131,청주,2015-04-10,11.7,4.9,19,,3.9,1.4,43.8,11.1,21.13
131,청주,2015-04-11,14,5.7,22.1,,2.9,1,37.8,11.4,22.38
131,청주,2015-04-12,14.1,7.3,19.2,,5,2,36,1.8,10.5
131,청주,2015-04-13,11.8,8.7,15.4,4,5.5,3.2,61.9,.3,6.96
131,청주,2015-04-14,9.1,7.2,11.6,8,3.3,1.7,79.8,.6,7.55
131,청주,2015-04-15,12.7,7,21,3.5,3.6,1.7,68.6,8,19.33
131,청주,2015-04-16,12.1,7.5,21.3,3.5,5.1,1.7,63.6,6.1,10.07
131,청주,2015-04-17,12.1,4.6,20.2,,4.2,1.7,41.9,11.8,23.54
131,청주,2015-04-18,14.3,4.6,21.9,0,4.6,.9,41.4,6.2,14.74
131,청주,2015-04-19,14,12,16.2,20.5,3.1,1.3,96.5,0,3.02
131,청주,2015-04-20,11.8,8.9,14.2,15,4.2,2.2,88.4,.8,5.09
131,청주,2015-04-21,13.6,5.7,22.9,,2.4,1.1,61,9.3,23.31
131,청주,2015-04-22,14.8,8.7,21.8,,3.5,1.4,43.5,10.5,19.42
131,청주,2015-04-23,15.2,7.8,23.7,,3.4,1.4,45.3,11.1,23.26
131,청주,2015-04-24,17.2,11.5,24.7,,3.1,1.3,30.8,10.6,23.06
131,청주,2015-04-25,17.3,8,26,,3.3,1.1,30.3,11.8,24.85
131,청주,2015-04-26,19.3,9.6,28.3,,3.5,1.3,33,11.7,23.54
131,청주,2015-04-27,20.3,12.4,28.4,,3.6,1.1,29.6,11.7,22.82
131,청주,2015-04-28,19.3,11.6,25.8,.1,3.5,1.2,49.3,5.9,13.64
131,청주,2015-04-29,17.5,15.3,19.2,13.5,3.1,1.8,79.3,0,3.87
131,청주,2015-04-30,21,15,27.1,,3.2,1.4,60.3,9.5,20.57
133,대전,2015-04-01,11.9,10.1,14,.6,7.2,2.4,91.1,0,3.31
133,대전,2015-04-02,16.1,9.3,23.3,4.2,9.1,5.2,75.5,7.1,18.29
133,대전,2015-04-03,12,9.5,19.6,13,5.2,2.1,88.4,.8,8.1
133,대전,2015-04-04,12,8.4,18.2,13.5,5.8,3.2,75.1,5.2,12.19
133,대전,2015-04-05,10.4,8.2,11.7,3.1,4.1,1.5,96.5,0,3.95
133,대전,2015-04-06,10.4,6.7,12.3,2.1,2.7,1.1,86.1,0,5.41
133,대전,2015-04-07,8.3,4.4,13.4,0,5.1,1.9,78.9,2.3,11.38
133,대전,2015-04-08,9.4,6.6,13.9,0,3.7,1.9,71.3,2.1,13.47
133,대전,2015-04-09,10.3,5.2,16.7,,3.2,1.2,65,10.1,22.11
133,대전,2015-04-10,11.5,4,19,,3.1,1.3,54.6,10.8,24.78
133,대전,2015-04-11,13.6,4.4,22.4,,2.9,1.1,46.3,11.4,25.84
133,대전,2015-04-12,13,6.5,18.3,,7,2.8,46.6,1.5,12.22
133,대전,2015-04-13,10.8,8.8,13.2,1.5,7.8,3.3,75.8,.2,5.43
133,대전,2015-04-14,9,6.9,13.3,10.5,3.7,1.2,84.6,2,10.84
133,대전,2015-04-15,11.9,6.8,18.3,1.9,5.7,2.1,74.5,8.9,23.69
133,대전,2015-04-16,11.3,6.6,21.3,2.4,6.9,2.2,76.1,7,13.13
133,대전,2015-04-17,11.1,4.3,18.3,,5.6,1.9,53.1,11.2,27.06
133,대전,2015-04-18,13.1,3.3,21,4.8,4.6,.9,55.6,5.2,14.14
133,대전,2015-04-19,14.3,12.1,16.7,4,2.5,.8,97.3,0,4.21
133,대전,2015-04-20,11.5,8.2,15.3,13,4,1.8,97,0,3.63
133,대전,2015-04-21,13.3,6.2,22.6,,3.4,1.3,65.5,9.4,26.08
133,대전,2015-04-22,13.6,6.7,19.9,,5.4,1.8,59.4,10.3,22.99
133,대전,2015-04-23,14.5,6,22.7,,5.6,1.8,47.5,12.1,26.73
133,대전,2015-04-24,17.2,11.5,24.7,,4,2,45,11,25.92
133,대전,2015-04-25,16.4,6.8,25.8,,3.4,1.4,41.1,12.6,28.62
133,대전,2015-04-26,18,7.9,27,,4.8,2,37,12.3,27.53
133,대전,2015-04-27,19.3,10.7,26.9,,5.5,1.8,33.3,12.4,27.61
133,대전,2015-04-28,17.7,10,24.6,.5,5.6,1.4,61,3.7,13.98
133,대전,2015-04-29,16.3,14.6,18.7,20.1,6.1,2.5,91.1,0,5.7
133,대전,2015-04-30,20.2,14.7,25.7,,4.2,1.7,71.5,9.7,23.86
135,추풍령,2015-04-01,9.5,7.2,12.6,2.1,7.5,2.7,90.8,0,2.38
135,추풍령,2015-04-02,10.3,6.7,15.7,.4,6.7,3.7,84.6,.3,4.52
135,추풍령,2015-04-03,12.7,8.8,19.1,4.3,6.7,4,77.6,4,10.16
135,추풍령,2015-04-04,9.5,6.4,15.3,18,6.6,4.5,71.3,5.6,11.97
135,추풍령,2015-04-05,7.9,6.2,9.1,2.8,5,2.4,92.4,0,3.74
