지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),최대 풍속(m/s),평균 풍속(m/s),최소 상대습도(%),평균 상대습도(%),합계 일조시간(hr),일 최심적설(cm),평균 전운량(1/10)
95,철원,2013-02-09,-11.2,-20.7,-3.8,3.6,.8,41,64.5,9.5,6.2,2.4
95,철원,2013-02-10,-5.6,-12.9,-.7,6.1,2.5,24,57.8,9.1,6.1,3.8
95,철원,2013-02-11,-9.8,-17.8,-2.2,2.2,.7,29,61.3,9.5,5.5,2
95,철원,2013-02-12,-6.2,-9.5,-2.4,4.3,1.3,28,68.3,0,5.3,8.8
95,철원,2013-02-13,-4.7,-12.9,1.5,4.1,1,34,69.3,9.2,5.3,2.9
95,철원,2013-02-14,-1.6,-7.3,4.6,3.2,.7,42,72.8,6.4,5.2,6.8
95,철원,2013-02-15,-3.5,-9.7,1.2,5,1.7,16,56.5,9.6,4.4,2
95,철원,2013-02-16,-6.2,-13.6,.9,2.4,.7,21,58,9.9,3.7,1.5
95,철원,2013-02-17,-.5,-6.3,4.8,4.2,1.1,33,57.3,3.5,2,9.5
95,철원,2013-02-18,-1,-4.2,2.2,3.9,1.3,35,62.8,3.4,,7.9
95,철원,2013-02-19,-4.7,-8.7,-.2,5.5,2.3,18,42.3,9.8,,2.1
95,철원,2013-02-20,-6.9,-13.6,-.7,4.3,1.4,20,48.4,9.9,,1.4
95,철원,2013-02-21,-3.8,-8.6,.9,5.3,1.9,25,53.3,9.5,,2.1
95,철원,2013-02-22,-1.4,-6.8,2.9,6.4,2.5,21,54.3,7.2,1.9,5
95,철원,2013-02-23,-4,-11.7,1.5,5.9,2,28,59.5,8.6,,1.1
95,철원,2013-02-24,-2.9,-9.8,3.6,3.1,1.2,20,56.6,7.9,,2.9
95,철원,2013-02-25,-.7,-7.2,6.5,2.8,.8,27,60,8.4,,6.6
95,철원,2013-02-26,.2,-3.8,3.4,3.1,.8,62,85.5,0,,9.3
95,철원,2013-02-27,1.8,-3.2,8.2,3.9,1.1,38,78.3,6.8,,4.9
95,철원,2013-02-28,2.3,-3.6,10.5,5.4,1.2,27,73.9,2.7,,7.5
95,철원,2013-03-01,.2,-3.1,5.8,6.2,3.2,35,57.6,8.9,,3.4
95,철원,2013-03-02,-2,-7.4,3.2,3.1,1.2,29,53.1,9.8,,3.8
95,철원,2013-03-03,-.8,-5,4.3,4,1.7,24,54.4,10,,2.1
95,철원,2013-03-04,.8,-3.8,6.8,4.1,1.4,29,64.6,6.4,,4.9
95,철원,2013-03-05,1.1,-5.7,8.9,5.8,2,28,64.5,10.1,,.3
95,철원,2013-03-06,3.5,-4.1,12,4.4,1.4,32,62.5,7.4,,2.9
95,철원,2013-03-07,8.3,2.1,10.9,5.4,2.6,32,72.8,3,,8.4
95,철원,2013-03-08,4.9,.1,12,4.1,1.4,45,78,5,,5.3
95,철원,2013-03-09,9.6,-2.3,22.4,7,2.7,19,61.1,9.1,,1.6
95,철원,2013-03-10,.3,-3.9,8.9,6.9,2.3,19,38.8,10.7,,.4
95,철원,2013-03-11,.9,-7.3,11.1,3.9,1.1,13,50.1,10.8,,0
95,철원,2013-03-12,3.5,-4.7,10,5.7,1.2,39,75.3,3.9,,6.1
95,철원,2013-03-13,4.4,-.1,8.5,6,3.1,47,72.9,5.4,,7.3
95,철원,2013-03-14,2.3,-3.7,8.8,4.2,2,24,56.9,10.8,,0
95,철원,2013-03-15,2.4,-5.2,9.5,4.1,1.7,31,59.1,9.8,,1
95,철원,2013-03-16,4.1,-3.9,12.3,3.3,1.3,30,59.6,10.5,,.9
95,철원,2013-03-17,5.7,-3.6,14.3,4.5,1.6,14,59.8,7.5,,6.8
95,철원,2013-03-18,7.2,.7,15.3,6.1,2.4,27,71.5,7.8,,6.5
95,철원,2013-03-19,5.9,.8,11.4,5.5,2.2,25,64.1,4.1,,8.8
95,철원,2013-03-20,.4,-3.9,4.9,6.1,3.5,32,70.8,4.9,.6,5.9
95,철원,2013-03-21,-.9,-8,6.1,5.2,1.7,18,51.1,10.9,,0
95,철원,2013-03-22,.2,-4.8,6,4.2,1.5,47,72.8,3.5,,5
95,철원,2013-03-23,2.8,-6,11.3,3.8,1.3,20,58.1,11,,1
95,철원,2013-03-24,4,-1.8,9.8,4.1,1.7,25,44.1,11,,1.4
95,철원,2013-03-25,1,-3.6,7.2,3.9,1.3,20,55.1,10.8,,1.4
95,철원,2013-03-26,2.2,-6.2,10.3,4.1,1.5,17,52.1,11.4,,.4
95,철원,2013-03-27,5.2,-5.3,14.5,5.2,2,14,42.9,11.2,,0
95,철원,2013-03-28,5.3,-2.5,11.9,5.3,1.9,18,41.8,4.9,,5.4
95,철원,2013-03-29,3,-4.6,9.9,5,1.8,15,41.5,11.5,,1.4
95,철원,2013-03-30,2.4,-3.5,8.8,4.1,1.3,16,50.5,3.7,,8.3
95,철원,2013-03-31,4.3,-4.5,12.5,4.1,1.3,16,51.5,11.1,,.4
95,철원,2013-04-01,6.2,-3,13.5,3.7,1.2,18,54.3,2.2,,6.6
98,동두천,2013-02-01,6.8,4.7,8.9,3.9,1.2,63,90.5,0,,
98,동두천,2013-02-02,-.7,-5.1,5,5.3,3,29,61,9.2,,
98,동두천,2013-02-03,-4,-7.9,-.5,2.1,.7,46,73.5,0,,
98,동두천,2013-02-04,-1,-5.4,4.7,6.6,2.2,51,77.4,7.3,,
98,동두천,2013-02-05,-2,-7.9,3.8,2.6,.9,58,82.6,.1,,
98,동두천,2013-02-06,-1.6,-5,1.7,4.8,1.8,62,80.6,4,,
98,동두천,2013-02-07,-11.3,-15.1,-3.6,7,3.9,32,49.6,9.1,,
98,동두천,2013-02-08,-12,-17,-5.1,4.9,2,27,47.3,9.5,,
98,동두천,2013-02-09,-8.7,-17.1,-.3,3.4,1.1,39,65.6,9,,
98,동두천,2013-02-10,-4.7,-9.2,1.6,6.6,2.2,28,56.8,9.2,,
98,동두천,2013-02-11,-6.6,-13.9,.6,2.5,1,24,54,9.4,,
98,동두천,2013-02-12,-4.9,-7.5,-.4,4.7,1.3,33,70.4,0,,
98,동두천,2013-02-13,-2.8,-9.6,5.2,4.9,1.2,35,67.9,8.9,,
98,동두천,2013-02-14,.2,-5.6,7.8,3.8,.9,43,70.4,6.8,,
98,동두천,2013-02-15,-1.2,-5.8,2.9,7.1,2.6,21,50.1,9.9,,
98,동두천,2013-02-16,-3.4,-10.2,3.5,4.2,1,18,49.9,9.7,,
98,동두천,2013-02-17,.9,-4.5,7.3,3.3,1.1,32,58.6,2.9,,
98,동두천,2013-02-18,.7,-2.6,4.9,4.8,2.1,35,54.8,3.9,,
98,동두천,2013-02-19,-2.9,-7.6,2.7,6.3,3.1,18,30.6,10.1,,
98,동두천,2013-02-20,-5,-11.1,1.4,4.8,1.8,19,44,9.7,,
98,동두천,2013-02-21,-2.5,-6.7,3.7,5.3,1.5,27,54.5,9.1,,
98,동두천,2013-02-22,-.2,-5.1,5.6,8.6,2.8,19,56.9,8.1,,
98,동두천,2013-02-23,-1.6,-8.1,3.5,7.1,2.2,25,55,9.4,,
98,동두천,2013-02-24,-.3,-6.4,5.9,4.4,1.3,21,49.9,8.6,,
98,동두천,2013-02-25,1.8,-3.7,8.8,2.4,1,29,53.1,7.5,,
98,동두천,2013-02-26,2.6,-1.1,6.9,4.4,.9,46,76.3,0,,
98,동두천,2013-02-27,3.6,-.9,11.4,5.5,1.6,33,73.8,7.5,,
98,동두천,2013-02-28,5.1,-2.4,13.2,5.4,1.6,23,63.9,4.8,,
98,동두천,2013-03-01,1.4,-2.2,6.9,8.1,4.1,33,57.9,9.7,,
98,동두천,2013-03-02,-.5,-4.8,6.3,5.5,2.3,25,44.8,9.6,,
98,동두천,2013-03-03,.3,-4.6,7,4.8,1.8,21,56.1,9.9,,
98,동두천,2013-03-04,2.8,-2.9,9.9,6,1.5,26,58.8,6.1,,
98,동두천,2013-03-05,2.8,-3.7,11.2,5.9,1.8,24,58.8,10.5,,
98,동두천,2013-03-06,6.9,-1.7,15.1,4.1,1.5,26,50.8,6.8,,
98,동두천,2013-03-07,9.2,4.5,13.4,4.7,2.6,35,70.9,2.9,,
98,동두천,2013-03-08,8,3.7,15.6,4.5,1.7,42,68.8,4.8,,
98,동두천,2013-03-09,11.8,1.2,24.7,8,2.7,17,58.8,9,,
98,동두천,2013-03-10,1.8,-2.1,8.4,7.2,3.9,16,35.1,10.9,,
98,동두천,2013-03-11,3.8,-5.5,14.4,4,1.3,14,41.8,11,,
98,동두천,2013-03-12,6,-2.3,12.9,4.3,1.3,46,70.6,4,,
98,동두천,2013-03-13,5.2,1.4,9.4,6.4,3.1,43,69.5,4.3,,
98,동두천,2013-03-14,3.5,-2.1,11.2,5.3,2.1,27,54.4,11.1,,
98,동두천,2013-03-15,3.7,-3.4,12,5.3,1.6,30,55.4,9.8,,
98,동두천,2013-03-16,5.9,-1.7,16.1,4.6,1.3,25,57.4,10.8,,
98,동두천,2013-03-17,6.9,-1.1,16.4,5.2,1.7,11,62.1,6.2,,
98,동두천,2013-03-18,8,3.1,16.4,6.9,2.5,28,73.4,8.3,,
98,동두천,2013-03-19,7.7,3.5,13.8,4.1,1.9,25,59.8,3.5,,
98,동두천,2013-03-20,1.9,-3.3,7.4,8.2,3.7,29,66.4,5.2,,
98,동두천,2013-03-21,.8,-6.2,8.8,4.6,1.8,19,42.6,11.2,,
98,동두천,2013-03-22,2.4,-2.3,8.3,5.2,1.6,52,63,2.7,,
98,동두천,2013-03-23,5.1,-3.2,14.6,4.2,1.6,20,45.8,11,,
98,동두천,2013-03-24,5.7,.1,13.3,5.4,2.3,19,43.4,10.9,,
98,동두천,2013-03-25,3.1,-2.1,10.4,5.6,2.2,16,44.4,11.2,,
98,동두천,2013-03-26,3.9,-3.5,12.4,4.6,1.6,18,47.4,11.3,,
98,동두천,2013-03-27,6.3,-2.9,16.8,5.6,2.1,10,41,11.1,,
98,동두천,2013-03-28,6.8,.8,14,5.8,2.1,21,40.8,5.3,,
98,동두천,2013-03-29,5.4,-.8,13.2,6.5,2.5,13,31,11.5,,
98,동두천,2013-03-30,4.4,.3,11.8,5,1.5,13,47.3,5.3,,
98,동두천,2013-03-31,5.7,-2,15.5,4.9,1.6,16,49.9,11,,
98,동두천,2013-04-01,7.7,-.1,14.9,4.8,1.2,20,52.5,.9,,
99,파주,2013-02-01,5.8,1.8,8,4,1.6,66,93,0,,
99,파주,2013-02-02,-1.6,-6.3,2,5,2.2,36,60.1,8.6,,
99,파주,2013-02-03,-4.7,-8.8,-2.1,3,1.1,56,83.4,0,,
99,파주,2013-02-04,-2.1,-8.5,3,4.7,1.7,60,81.8,8.3,,
99,파주,2013-02-05,-2.4,-10.3,3.8,4.2,1.4,56,79.6,0,,
99,파주,2013-02-06,-2.1,-7.1,1.6,3.2,1.1,61,80.3,5.3,,
99,파주,2013-02-07,-11.4,-14.3,-3.3,7,4,30,45,9.3,,
99,파주,2013-02-08,-13.3,-18.7,-7.3,3.9,1.4,32,53.1,9.4,,
99,파주,2013-02-09,-10,-19.7,-2.1,2.7,.8,45,68.9,9,,
99,파주,2013-02-10,-5.5,-10.9,-.1,5.4,1.7,31,61.8,8.1,,
99,파주,2013-02-11,-8.5,-17.1,-.8,2.9,.9,33,62.5,9.3,,
99,파주,2013-02-12,-5.2,-8.1,-1.4,2.9,1.1,42,70.5,1.1,,
99,파주,2013-02-13,-4.8,-13.9,3.3,3.4,.8,40,74.4,8.8,,
99,파주,2013-02-14,-1.1,-6.7,5.2,2.4,.8,52,77.4,4.6,,
99,파주,2013-02-15,-2.2,-8,2.3,5.7,2.3,23,57.3,10,,
99,파주,2013-02-16,-4.9,-12.8,2.3,3.3,.9,23,61.4,9.6,,
99,파주,2013-02-17,.2,-5.8,6.3,2.7,1,41,66.5,2.2,,
99,파주,2013-02-18,-.4,-3,3.4,3.5,1.9,35,58.6,4.6,,
99,파주,2013-02-19,-3,-8.8,.8,6.1,3.2,20,32.1,10.1,,
99,파주,2013-02-20,-6,-13,0,3.3,1.1,30,55.8,9.7,,
99,파주,2013-02-21,-3.3,-8.6,3,3.4,1,34,64.3,8.9,,
99,파주,2013-02-22,-.6,-6.3,4.7,6.6,2.3,20,61.5,8.6,,
99,파주,2013-02-23,-1.4,-8.1,4.3,5.8,2,31,57.9,10.2,,
99,파주,2013-02-24,-.9,-7.6,5.6,2.7,1,30,65.8,8.5,,
99,파주,2013-02-25,1.5,-3.9,8.5,3,.9,34,58.8,7.6,,
99,파주,2013-02-26,1.8,-1.9,4.7,2.6,.9,60,83.4,0,,
99,파주,2013-02-27,2.2,-1.8,9,3.4,1,51,88.5,5.7,,
99,파주,2013-02-28,4.9,-.9,13.1,4.3,1.3,29,73,4.5,,
99,파주,2013-03-01,1.1,-1.6,7,6.5,3.8,40,58.1,10,,
99,파주,2013-03-02,-.8,-5.9,4.9,4.3,1.7,32,51.9,9.5,,
99,파주,2013-03-03,-.1,-5,6,4.1,1.5,31,64.9,9.7,,
99,파주,2013-03-04,2.1,-3.9,9.7,5,1.3,30,69.9,8,,
99,파주,2013-03-05,1.9,-5,10.2,4.7,1.7,36,70,10.6,,
99,파주,2013-03-06,6.3,-1.4,14.3,3.9,1.2,36,64.3,6.8,,
99,파주,2013-03-07,8.3,3.3,13.1,4.1,2.2,53,79.6,3.2,,
99,파주,2013-03-08,6.9,2.4,14.5,2.9,1.2,51,81.6,5.1,,
99,파주,2013-03-09,9.1,-1.3,23.1,6.6,2.1,26,66.9,8.9,,
99,파주,2013-03-10,1.2,-3.5,7.3,5.6,3,21,40.3,11.1,,
99,파주,2013-03-11,2.1,-6.3,11.9,3.9,1.4,22,56.1,11.1,,
99,파주,2013-03-12,5,-4,11.5,2.8,.9,54,80.3,2.9,,
99,파주,2013-03-13,4.9,.5,8.9,6.1,3,41,66.8,6.7,,
99,파주,2013-03-14,3,-1.6,9.9,4.1,2,30,59,11,,
99,파주,2013-03-15,2.8,-4.7,11.2,3.8,1.3,34,65.8,9.7,,
99,파주,2013-03-16,4.3,-2.2,14.1,3.8,1.3,44,72.8,9.8,,
99,파주,2013-03-17,5.9,-1.7,15.3,3.9,1.5,24,72.6,3.9,,
99,파주,2013-03-18,7.7,2.1,15.3,5.6,2.2,38,76.8,8.9,,
99,파주,2013-03-19,6.9,3.3,11.8,5,1.7,31,65.3,3.4,,
99,파주,2013-03-20,2,-3.3,6,7.4,3.8,25,60.8,5.5,,
99,파주,2013-03-21,0,-7.2,8,4.1,1.5,22,56.5,11.1,,
99,파주,2013-03-22,1.7,-3.8,8.9,3.3,1.2,56,74.4,2.4,,
99,파주,2013-03-23,3.8,-5.1,12.5,3.9,1.3,22,54.5,11.3,,
99,파주,2013-03-24,4.6,-1.2,11.5,5.1,2.1,31,57.9,10.7,,
99,파주,2013-03-25,1.8,-4.5,8.7,5.4,2.2,23,55.8,11.5,,
99,파주,2013-03-26,2.4,-5.5,11.3,3.7,1.3,24,59.9,11.4,,
99,파주,2013-03-27,4.5,-4.5,15.8,4.3,1.4,16,54.8,11.2,,
99,파주,2013-03-28,6.1,-.7,13.3,4.2,1.6,23,52,4.7,,
99,파주,2013-03-29,4.6,-3.5,11.7,6.7,2.6,17,37,11.5,,
99,파주,2013-03-30,4.2,-1.1,10.7,4.3,1.5,15,52.6,4.3,,
99,파주,2013-03-31,4.1,-3.9,13.6,4.4,1.4,23,64.8,9.3,,
99,파주,2013-04-01,7,-1.9,13.9,3,1.1,29,67.4,.6,,
100,대관령,2013-02-01,4.4,.7,8,11.3,3.6,78,89,0,30.5,9
100,대관령,2013-02-02,-2,-8.2,5,11.8,7.3,46,64.6,9.6,21,1.3
100,대관령,2013-02-03,-5.8,-12.1,-1.5,5.2,2.6,31,70.5,1.3,19.6,6.9
100,대관령,2013-02-04,-3.5,-10.6,.3,9.8,3.8,55,82.4,7.8,22.7,4.6
100,대관령,2013-02-05,-6,-14.1,-.4,2.8,.5,69,82.6,0,20.7,7.6
100,대관령,2013-02-06,-3.8,-7.5,-1,12.7,4.6,74,82.8,1.9,23.6,8.5
100,대관령,2013-02-07,-13.6,-19.3,-7.5,13.7,8.4,26,49.9,9.8,20.8,2.6
100,대관령,2013-02-08,-15.2,-25.6,-6.8,6.4,2.7,29,53.5,9.8,19.7,.8
100,대관령,2013-02-09,-11.7,-20.3,-5.7,7,3.4,24,50.3,10,19.3,1.1
100,대관령,2013-02-10,-7.7,-11.4,-4.6,10.7,8.3,46,63.3,9.4,14.3,3.8
100,대관령,2013-02-11,-9.9,-20.1,-1,6.4,1.4,19,56.8,9.9,12.2,1.6
100,대관령,2013-02-12,-6.7,-10.9,-1.6,9.8,4.5,33,57.1,2.8,11.5,7.5
100,대관령,2013-02-13,-7.5,-14.5,-1.3,6.9,3.6,30,60.9,9.8,11.3,1.6
100,대관령,2013-02-14,-2.9,-10.5,4.2,4.9,2.3,19,47.5,8,11,5.9
100,대관령,2013-02-15,-4.4,-9.1,-.7,7.4,3,30,52.5,9.7,10.3,4
100,대관령,2013-02-16,-8.5,-18.1,-1.5,5.2,2.2,19,50.9,10.2,9.9,.6
100,대관령,2013-02-17,-2.5,-10.2,2.1,8.8,4.1,32,63,7.3,9.9,8.1
100,대관령,2013-02-18,-2.5,-5,.3,6.7,2.8,49,77.5,5.2,9.5,8.8
100,대관령,2013-02-19,-6,-9.3,-1.6,8.3,3.9,20,58.8,8.4,11.8,4
100,대관령,2013-02-20,-8.4,-14.1,-3.7,8.9,5.6,22,34.6,10.4,9.6,.3
100,대관령,2013-02-21,-7.5,-11.7,-3,9.5,5.2,34,52.4,10.4,9.4,1
100,대관령,2013-02-22,-4.7,-11.7,-1.3,10.4,6.5,34,62.1,4.7,10.2,4.9
100,대관령,2013-02-23,-6.4,-12,-2.4,11.7,6.6,30,52.1,10.5,9.8,.6
100,대관령,2013-02-24,-3.4,-8.4,1.7,8,5,26,46,9.2,9.4,3.6
100,대관령,2013-02-25,-5.7,-12.5,2.5,4.6,1.6,34,69,8.4,8.6,5.1
100,대관령,2013-02-26,-1.8,-9.9,4.5,8.4,2.9,29,69.4,6,7.9,7.1
100,대관령,2013-02-27,1.8,-4.7,6.8,7.4,4,25,53,10.5,7.2,1.6
100,대관령,2013-02-28,3.8,-3.4,9.4,12,4.7,22,43.4,8.8,4.6,4.8
100,대관령,2013-03-01,-.6,-6.6,5.8,11.9,8.6,36,61.5,9,2.5,4.3
100,대관령,2013-03-02,-4.9,-11.2,.5,5.1,2.6,29,57.9,9.3,,2.8
100,대관령,2013-03-03,-3.8,-9,1.1,7.5,4.1,35,59.1,9.7,,2.1
100,대관령,2013-03-04,-2.3,-6.4,1,6.7,4.4,50,66.4,5,,3.8
100,대관령,2013-03-05,.5,-5.5,5.6,14.7,6.3,21,47.6,10.8,,1.5
100,대관령,2013-03-06,5.2,.1,9.7,12.4,6.9,14,27.9,7.9,,4.1
100,대관령,2013-03-07,5.4,2.5,8.9,11.6,7.8,25,68.5,2.1,,7.9
100,대관령,2013-03-08,5.6,1,9.9,13.9,7.2,42,61.3,9.2,,4
100,대관령,2013-03-09,11.3,1.3,18,11.2,5.7,17,48.5,9.8,,1.1
100,대관령,2013-03-10,1.3,-3.9,11.7,11.5,5,19,55.1,9.8,,2.3
100,대관령,2013-03-11,.8,-8.5,9.3,6.8,2.8,18,45.6,11.2,,0
100,대관령,2013-03-12,5.8,1.5,11.2,10.4,5.4,14,35,5.7,,6.3
100,대관령,2013-03-13,-2,-5.1,4.4,5.3,3.1,61,91.4,0,3,10
100,대관령,2013-03-14,-.4,-6.6,5,6.9,2.9,40,70.6,9.9,3.2,4
100,대관령,2013-03-15,2.4,-2.2,8.2,9.2,6.4,29,48.3,10.8,,1.5
100,대관령,2013-03-16,4.4,-.9,11.8,9.1,4.2,15,36.4,11,,2.6
100,대관령,2013-03-17,6.1,-1.9,14,9.1,4.2,20,46.1,5.4,,6.6
100,대관령,2013-03-18,6.6,1.2,13.1,10.3,4.4,40,71,9.1,,5.8
100,대관령,2013-03-19,4.6,.2,10.9,10.8,4.7,26,63.4,8.2,,7.3
100,대관령,2013-03-20,-2.9,-7.2,1.5,6.9,3.2,64,85.5,.6,7.4,8.5
100,대관령,2013-03-21,-2.7,-10.3,3.5,8.7,5.3,25,47.3,11.3,7.4,0
100,대관령,2013-03-22,1.1,-1.5,4.8,9.6,5.8,14,47.3,8.9,.8,3.8
100,대관령,2013-03-23,.1,-6.2,8.5,5.1,2,26,79.9,10.4,,3
100,대관령,2013-03-24,.9,-2.6,7.5,7.1,3.9,18,61,8.8,,5.8
100,대관령,2013-03-25,-3.9,-11.2,-.3,3.6,1.8,77,87.1,.1,12.6,8.1
100,대관령,2013-03-26,-1.4,-13.8,7.3,6.4,3,23,54.4,9.5,12.5,1.5
100,대관령,2013-03-27,5.6,-.1,12.9,8,4.8,18,43.1,11.6,,0
100,대관령,2013-03-28,5.9,1.6,13.2,7.3,5.7,23,49.6,8.1,,5.1
100,대관령,2013-03-29,.6,-3.9,5.2,6.2,2.5,34,62.3,11.3,,1.9
100,대관령,2013-03-30,-.2,-4.7,5.2,4.8,2.2,28,69,4.8,,7.8
100,대관령,2013-03-31,2.3,-1.8,8.7,5.9,2.3,28,67,9.8,2.5,3.5
100,대관령,2013-04-01,4.4,-3,11.8,4.6,2.2,23,64,5.6,,5.9
